code,所属概念,股票代码,所属概念数量,market_code
300031,数字孪生;新型工业化;元宇宙;云游戏;虚拟数字人;手机游戏;虚拟现实;网络游戏;机器视觉;AI应用;MR(混合现实);人工智能;机器人概念;数字经济;工业互联网;DeepSeek概念;IP经济(谷子经济);车联网(车路协同);传感器;百度概念;创投;华为概念;人民币贬值受益;无人驾驶;碳中和;无人机;深股通;融资融券,300031.SZ,28,33
002963,智慧灯杆;数字孪生;新型城镇化;雄安新区;智慧城市;物业管理;旅游概念;腾讯概念;物联网;阿里巴巴概念;换电概念;碳中和;华为概念;液冷服务器;数据中心(AIDC);储能;充电桩;高压快充,002963.SZ,18,33
920339,人民币贬值受益;融资融券;一带一路,920339.BJ,3,151
920174,雅下水电概念;股权转让(并购重组);融资融券;水利;中俄贸易概念;专精特新;一带一路,920174.BJ,7,151
688249,汽车芯片;MCU芯片;OLED;芯片概念;MiniLED;MicroLED概念;消费电子概念;量子科技;国企改革;沪股通;融资融券,688249.SH,11,17
002861,星闪概念;智能音箱;虚拟现实;智能穿戴;小米概念;元宇宙;消费电子概念;苹果概念;无线耳机;比亚迪概念;AI眼镜;人工智能;人民币贬值受益;无线充电;富士康概念;医疗器械概念,002861.SZ,16,33
600186,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;粮食概念;超级品牌;融资融券;沪股通,600186.SH,10,17
603727,俄乌冲突概念;天然气;京津冀一体化;中俄贸易概念;一带一路;锂电池概念;海工装备;融资融券,603727.SH,8,17
601179,柔性直流输电;智能电网;特高压;风电;东数西算(算力);量子科技;核电;数据中心(AIDC);可控核聚变;水利;中字头股票;储能;央企国企改革;光伏概念;国企改革;西部大开发;超级电容;高端装备;芯片概念;同花顺中特估100;融资融券;第三代半导体;人工智能;沪股通,601179.SH,24,17
002207,页岩气;天然气;俄乌冲突概念;ST板块;新疆振兴;国企改革;西部大开发,002207.SZ,7,33
603687,钙钛矿电池;烟草;数字水印;共同富裕示范区;数字孪生;光伏概念;AIGC概念;芯片概念;DeepSeek概念;人工智能;锂电池概念;工业互联网;物联网;ChatGPT概念;融资融券;沪股通,603687.SH,16,17
603806,BC电池;HJT电池;MicroLED概念;MiniLED;PCB概念;光伏概念;储能;POE胶膜;锂电池概念;固态电池;商业航天;钠离子电池;沪股通;有机硅概念;OLED;2026中报预增;融资融券,603806.SH,17,17
605117,2026一季报预增;储能;光伏概念;一带一路;人民币贬值受益;同花顺出海50;共同富裕示范区;家用电器;2026中报预增;融资融券;沪股通,605117.SH,11,17
688178,盐湖提锂;动力电池回收;固废处理;污水处理;融资融券,688178.SH,5,17
002668,跨境电商;家用电器;一带一路;智能家居;人民币贬值受益;人工智能;深股通;融资融券,002668.SZ,8,33
601066,同花顺中特估100;沪股通;腾讯概念;2026中报预增;融资融券,601066.SH,5,17
301216,PEEK材料;减速器;人形机器人;机器人概念;一带一路;3D打印;光伏概念;深股通;融资融券,301216.SZ,9,33
001248,注册制次新股;新股与次新股;融资融券;粤港澳大湾区;风电;绿色电力;央企国企改革,001248.SZ,7,33
002734,消毒剂;合成生物;乡村振兴;创投;碳中和;工业互联网;锂电池概念;人工智能;固态电池;深股通;融资融券,002734.SZ,11,33
002468,统一大市场;智能物流;乡村振兴;人工智能;数字经济;长三角一体化;阿里巴巴概念;2026一季报预增;深股通;2026中报预增;融资融券,002468.SZ,11,33
300693,数据中心(AIDC);高压快充;虚拟电厂;充电桩;换电概念;储能;宁德时代概念;比亚迪概念;专精特新;新能源汽车;锂电池概念;深股通;融资融券,300693.SZ,13,33
600121,煤炭概念;国企改革;工业互联网;数据要素;DeepSeek概念;信创;东数西算(算力);机器人概念;安防;沪股通;融资融券,600121.SH,11,17
920526,有机硅概念;融资融券;芯片概念;专精特新;PCB概念,920526.BJ,5,151
000989,创新药;医药电商;细胞免疫治疗;毛发医疗;高股息精选;国企改革;深股通;2026中报预增;股权转让(并购重组),000989.SZ,9,33
920522,超级电容;PET铜箔;锂电池概念;钠离子电池;融资融券;碳纤维;比亚迪概念;宁德时代概念;固态电池;专精特新,920522.BJ,10,151
920885,卫星导航;国产航母;风电;西部大开发;融资融券;无人驾驶;新能源汽车;商业航天;军民融合;军工;储能;专精特新,920885.BJ,12,151
603040,汽车热管理;长安汽车概念;机器人概念;新能源汽车;比亚迪概念;专精特新;污水处理;沪股通,603040.SH,8,17
688331,细胞免疫治疗;创新药;眼科医疗;沪股通;融资融券,688331.SH,5,17
301387,MiniLED;苹果概念;共封装光学(CPO);消费电子概念;智能穿戴;机器人概念;碳纤维;粤港澳大湾区;数字经济;可降解塑料;一带一路;深股通;融资融券,301387.SZ,13,33
002779,机器人概念;人民币贬值受益;华为概念;乡村振兴;融资融券;深股通,002779.SZ,6,33
300096,DRG/DIP;托育服务;数据安全;华为鲲鹏;信创;智慧政务;人脸识别;移动支付;AI应用;蚂蚁集团概念;区块链;数据要素;AIGC概念;ChatGPT概念;Web3.0;福建自贸区;数据确权;智慧城市;数字水印;人工智能;数字经济;在线教育;DeepSeek概念;腾讯概念;海峡两岸;智能医疗;家庭医生;养老概念;华为概念;机器视觉;参股保险;国企改革;ST板块,300096.SZ,33,33
600063,水泥概念;光伏概念;国企改革;专精特新;水利;储能;参股券商;融资融券;股权转让(并购重组);沪股通,600063.SH,10,17
002849,专精特新;星闪概念;物联网;智慧城市;锂电池概念;DeepSeek概念;动力电池回收;天然气,002849.SZ,8,33
301252,液冷服务器;专精特新;数据中心(AIDC);空气能热泵;新能源汽车;汽车热管理;人形机器人;长安汽车概念;冷链物流;深股通;融资融券,301252.SZ,11,33
600877,卫星导航;商业航天;WiFi 6;无人机;MCU芯片;6G概念;星闪概念;无线充电;传感器;毫米波雷达;5G;汽车芯片;芯片概念;汽车电子;消费电子概念;光伏概念;数据要素;储能;长安汽车概念;西部大开发;央企国企改革;国企改革;沪股通;融资融券,600877.SH,24,17
601600,中字头股票;小金属概念;稀土永磁;俄乌冲突概念;2026一季报预增;同花顺中特估100;锂电池概念;乡村振兴;央企国企改革;国企改革;沪股通;融资融券;风电;PCB概念;2026中报预增,601600.SH,15,17
003009,军民融合;军工;商业航天;无人机;专精特新;西部大开发;央企国企改革;国企改革;可控核聚变;光伏概念;2026中报预增;中字头股票;深股通,003009.SZ,13,33
300105,雄安新区;DeepSeek概念;碳中和;固废处理;风电;国企改革;华为概念;PM2.5;超超临界发电;央企国企改革;储能;光伏概念,300105.SZ,12,33
688112,芯片概念;苹果概念;英伟达概念;专精特新;华为概念;粤港澳大湾区;人民币贬值受益;沪股通;融资融券,688112.SH,9,17
688350,专精特新;盐湖提锂;氢能源;污水处理;融资融券,688350.SH,5,17
300932,智能电网;充电桩;储能;数据中心(AIDC);东数西算(算力);数字孪生;比亚迪概念;光伏概念;低空经济;新能源汽车;无人机;融资融券,300932.SZ,12,33
002169,芯片概念;光伏概念;宁德时代概念;特高压;充电桩;数据中心(AIDC);储能;智能电网;电力物联网;工业互联网;虚拟电厂;碳中和;钒电池;绿色电力;深股通;融资融券,002169.SZ,16,33
301358,钠离子电池;磷化工;动力电池回收;固态电池;金属铜;锂电池概念;宁德时代概念;储能;比亚迪概念;新能源汽车;深股通;融资融券,301358.SZ,12,33
600683,特色小镇;物业管理;土地流转;创投;养老概念;国企改革;京津冀一体化;旅游概念;沪股通,600683.SH,9,17
000893,化肥;供销社;一带一路;2026中报预增;融资融券;深股通,000893.SZ,6,33
920045,数据中心(AIDC);粤港澳大湾区;无人驾驶;光纤概念;新股与次新股;融资融券;共封装光学(CPO);人民币贬值受益,920045.BJ,8,151
301631,数据中心(AIDC);新能源汽车;华为汽车;人形机器人;储能;宁德时代概念;低空经济;粤港澳大湾区;锂电池概念;固态电池;燃料电池;深股通;融资融券,301631.SZ,13,33
300343,消毒剂;氟化工概念;PVDF概念;建筑节能;锂电池概念;钠离子电池;固态电池;宁德时代概念;比亚迪概念;摘帽,300343.SZ,10,33
002360,民爆概念;ST板块;可降解塑料;光伏概念,002360.SZ,4,33
688788,华为昇腾;军工信息化;无人机;军工;无人驾驶;人工智能;粤港澳大湾区;芯片概念;沪股通;融资融券,688788.SH,10,17
300580,工业母机;人形机器人;新型工业化;华为汽车;机器视觉;机器人概念;特斯拉概念;新能源汽车;比亚迪概念;燃料电池;氢能源;PCB概念;深股通,300580.SZ,13,33
002634,ST板块;互联网金融;光伏概念;TOPCON电池,002634.SZ,4,33
301389,PET铜箔;富士康概念;苹果概念;消费电子概念;汽车电子;智能穿戴;智能座舱;专精特新;新能源汽车;海峡两岸;股权转让(并购重组);深股通;融资融券,301389.SZ,13,33
605228,长安汽车概念;无人驾驶;新能源汽车;智能座舱;特斯拉概念;毫米波雷达;燃料电池;机器人概念;消费电子概念;数字经济;充电桩;沪股通,605228.SH,12,17
600189,三胎概念;乡村振兴;土地流转;碳中和;白酒概念;国企改革;碳交易;2026中报预增;沪股通,600189.SH,9,17
920116,军工;军工信息化;DeepSeek概念;专精特新;数字经济;AIGC概念;人工智能;融资融券;商业航天;数据要素;卫星导航;国企改革,920116.BJ,12,151
603259,创新药;CRO概念;同花顺出海50;同花顺漂亮100;人民币贬值受益;融资融券;沪股通,603259.SH,7,17
002497,固态电池;锂电池概念;宁德时代概念;民爆概念;西部大开发;军民融合;比亚迪概念;军工;特斯拉概念;工业互联网;机器人概念;雅下水电概念;深股通;2026中报预增;融资融券,002497.SZ,15,33
301148,核污染防治;专精特新;海峡两岸;核电;福建自贸区;新型城镇化;污水处理;深股通;融资融券,301148.SZ,9,33
688153,汽车芯片;芯片概念;WiFi 6;消费电子概念;汽车电子;卫星导航;5G;小米概念;专精特新;比亚迪概念;星闪概念;无人机;新能源汽车;机器人概念;低空经济;人民币贬值受益;京津冀一体化;沪股通;融资融券,688153.SH,19,17
301617,固态电池;芯片概念;专精特新;金属回收;深股通;融资融券,301617.SZ,6,33
000880,中国AI 50;数据中心(AIDC);海工装备;国企改革;融资融券;深股通,000880.SZ,6,33
688001,MicroLED概念;OLED;苹果概念;汽车电子;智能穿戴;消费电子概念;无线耳机;5G;芯片概念;智能音箱;特斯拉概念;人形机器人;先进封装;沪股通;融资融券,688001.SH,15,17
603077,草甘膦;磷化工;化肥;丙烯酸;金属铜;金属铅;金属锌;稀土永磁;硅能源;锂电池概念;黄金概念;西部大开发;天然气;参股银行;一带一路;建筑节能;航运概念;绿色电力;光伏概念;TOPCON电池;沪股通;2026中报预增;小金属概念;融资融券,603077.SH,24,17
001226,专精特新,001226.SZ,1,33
001696,航空发动机;军民融合;农机;两轮车;飞行汽车(eVTOL);乡村振兴;军工;西部大开发;低空经济;无人机;数字经济;商业航天;燃料电池;专精特新;氢能源;机器人概念;工业互联网;锂电池概念;钠离子电池;新能源汽车;比亚迪概念;深股通;融资融券;储能,001696.SZ,24,33
920971,存储芯片;先进封装;商业航天;锂电池概念;融资融券;芯片概念;光伏概念;专精特新,920971.BJ,8,151
688321,创新药;减肥药;肝炎概念;猴痘概念;医药电商;智能医疗;AI应用;中俄贸易概念;DeepSeek概念;粤港澳大湾区;沪股通;融资融券,688321.SH,12,17
000539,超超临界发电;绿色电力;风电;国资云;东数西算(算力);参股保险;储能;国企改革;光伏概念;期货概念;创投;粤港澳大湾区;海工装备;深股通;融资融券,000539.SZ,15,33
301238,固态电池;钠离子电池;宁德时代概念;超级电容;锂电池概念;有机硅概念;高压快充;储能;新能源汽车;无人机;国企改革;汽车热管理;股权转让(并购重组);深股通;融资融券,301238.SZ,15,33
301259,算力租赁;东数西算(算力);数据中心(AIDC);人工智能;新型城镇化;垃圾分类;污水处理;芯片概念;土壤修复;固废处理;乡村振兴;深股通;融资融券,301259.SZ,13,33
688308,PCB概念;工业母机;人形机器人;2026一季报预增;商业航天;光伏概念;专精特新;航空发动机;机器人概念;沪股通;融资融券,688308.SH,11,17
000922,核电;风电;军工;氢能源;水利;央企国企改革;黑龙江自贸区;新能源汽车;机器人概念;国企改革;海工装备;深股通;融资融券,000922.SZ,13,33
688785,中芯国际概念;科创次新股;芯片概念;注册制次新股;新股与次新股;融资融券,688785.SH,6,17
300293,光刻机;新型工业化;工业母机;高端装备;特斯拉概念;人民币贬值受益;人工智能;氢能源;一带一路;深股通,300293.SZ,10,33
300922,京津冀一体化;高端装备;军工;专精特新;融资融券,300922.SZ,5,33
603262,三胎概念;AI智能体;人民币贬值受益;注册制次新股;新股与次新股;融资融券,603262.SH,6,17
688682,军工信息化;卫星导航;商业航天;军工;低空经济;毫米波雷达;人工智能;5G;沪股通;融资融券,688682.SH,10,17
000969,航空发动机;稀土永磁;大飞机;小金属概念;无线充电;可控核聚变;商业航天;3D打印;碳纤维;飞行汽车(eVTOL);军工;核电;MicroLED概念;核污染防治;华为手机;低空经济;苹果概念;第三代半导体;海工装备;OLED;芯片概念;中芯国际概念;比亚迪概念;新能源汽车;小米概念;燃料电池;5G;固态电池;机器人概念;氢能源;华为概念;央企国企改革;一带一路;创投;国企改革;京津冀一体化;深股通;融资融券;PCB概念,000969.SZ,39,33
600236,绿色电力;碳交易;风电;央企国企改革;国企改革;高股息精选;西部大开发;沪股通;融资融券,600236.SH,9,17
688127,共封装光学(CPO);光刻机;同花顺果指数;苹果概念;消费电子概念;芯片概念;5G;智能穿戴;华为概念;人民币贬值受益;一带一路;玻璃基板;沪股通;融资融券,688127.SH,14,17
002498,柔性直流输电;抽水蓄能;电力物联网;特高压;智能电网;风电;充电桩;核电;海工装备;数字经济;无人机;5G;氢能源;一带一路;燃料电池;深股通;融资融券,002498.SZ,17,33
