market_code,所属概念,股票代码,所属概念数量,code
17,食品安全;智能医疗;医疗器械概念;辅助生殖;猴痘概念;专精特新;流感;肝炎概念;融资融券,688193.SH,9,688193
33,智能医疗;专精特新;医疗器械概念;西部大开发;脑机接口;融资融券,301515.SZ,6,301515
17,统一大市场;跨境电商;长三角一体化;智能物流;沪股通;阿里巴巴概念;融资融券,600233.SH,7,600233
33,眼科医疗;医药电商;跨境电商;医疗器械概念;AI眼镜;融资融券;深股通,300595.SZ,7,300595
17,家用电器;智能家居;阿里巴巴概念;沪股通,603848.SH,4,603848
33,共同富裕示范区;医疗器械概念;长三角一体化;互联网金融;碳纤维;2025年报预增;机器人概念;新能源汽车;比亚迪概念,002144.SZ,9,002144
151,新能源汽车;氢能源;比亚迪概念;传感器;专精特新;新股与次新股;融资融券,920022.BJ,7,920022
17,机器人概念;新能源汽车;长安汽车概念;农机;燃料电池,603926.SH,5,603926
33,白酒概念;超级品牌;高股息精选;证金持股;同花顺漂亮100;参股券商;国企改革;西部大开发;深股通;融资融券,000858.SZ,10,000858
17,高股息精选;沪股通,605377.SH,2,605377
17,参股保险;物业管理;预制菜;参股券商;垃圾分类;三胎概念;乡村振兴;统一大市场;跨境电商;国企改革;冷链物流;中俄贸易概念;医疗器械概念;期货概念;绿色电力;蚂蚁集团概念;创投;一带一路;海工装备;沪股通,600981.SH,20,600981
33,跨境电商;西部大开发,002956.SZ,2,002956
33,AIGC概念;虚拟数字人;文化传媒概念;短剧游戏;智慧政务;DeepSeek概念;百度概念;人工智能;国资云;西部大开发;国企改革;融资融券,300987.SZ,12,300987
17,医药电商;仿制药一致性评价;生物疫苗;创新药;上海国企改革;国企改革;医疗器械概念;上海自贸区;沪股通;融资融券;医美概念,601607.SH,11,601607
17,电子竞技;手机游戏;网络游戏;AIGC概念;AI智能体;短剧游戏;创投;虚拟现实;沪股通,603258.SH,9,603258
33,白酒概念;超级品牌;啤酒概念;高股息精选;证金持股;同花顺漂亮100;参股券商;国企改革;西部大开发;深股通;融资融券,000568.SZ,11,000568
33,创新药;医药电商;减肥药;肝炎概念;细胞免疫治疗;合成生物;医美概念;证金持股;宠物经济;医疗器械概念;冷链物流;智能医疗;人工智能;深股通;融资融券,000963.SZ,15,000963
17,智谱AI;数据安全;网络安全;智慧政务;信创;鸿蒙概念;抖音概念(字节概念);AI智能体;阿里巴巴概念;数据要素;AI应用;数字水印;空间计算;智慧城市;东数西算(算力);车联网(车路协同);DeepSeek概念;人工智能;跨境支付(CIPS);工业互联网;卫星导航;5G;商业航天;6G概念;沪股通;股权转让(并购重组);融资融券,688225.SH,27,688225
33,建筑节能;露营经济;锂电池概念;医疗器械概念;华为概念;军工;新能源汽车;小米概念;风电;柔性屏(折叠屏);OLED,300169.SZ,11,300169
33,海南自贸区;生态农业;猪肉;宠物经济;乡村振兴;动物疫苗;自由贸易港;养鸡;冷链物流;统一大市场;职业教育;深股通;融资融券,000735.SZ,13,000735
33,大飞机;军民融合;军工;成飞概念;传感器;航空发动机;无人机;低空经济;虚拟现实;人民币贬值受益;股权转让(并购重组),300424.SZ,11,300424
17,租售同权;物业管理;证金持股;同花顺漂亮100;国企改革;央企国企改革;智能家居;沪股通;融资融券,600048.SH,9,600048
151,中俄贸易概念;海峡两岸;专精特新;融资融券;装配式建筑;光伏建筑一体化,920057.BJ,6,920057
33,卫星导航;军工信息化;商业航天;无人机;军工;星闪概念;军民融合;物联网;车联网(车路协同);低空经济;同花顺新质50;国产航母;智能穿戴;华为概念;智能座舱;高端装备;机器人概念;5G;无人驾驶;汽车电子;消费电子概念;英伟达概念;长安汽车概念;芯片概念;农机;汽车芯片;京津冀一体化;两轮车;国家大基金持股;深股通;融资融券,002151.SZ,31,002151
33,绿色电力;风电;航运概念;2025年报预增;海工装备;融资融券;深股通,002487.SZ,7,002487
17,生态农业;乡村振兴;净水概念;合成生物;土壤修复;污水处理;固废处理;国企改革;地下管网;生物质能发电;绿色电力;沪股通,600796.SH,12,600796
17,创新药;仿制药一致性评价;CRO概念;合成生物;智能医疗;DeepSeek概念;人工智能;人民币贬值受益;沪股通;融资融券,603456.SH,10,603456
17,,603585.SH,0,603585
17,维生素;合成生物;国企改革;央企国企改革;沪股通;人民币贬值受益;DeepSeek概念;融资融券,600299.SH,8,600299
17,动物疫苗;合成生物;宠物经济;流感;幽门螺杆菌概念;CRO概念;禽流感;食品安全;代糖概念;土壤修复;化肥;人工智能,603739.SH,12,603739
17,中俄贸易概念;职业教育;跨境电商;冷链物流;家用电器;长安汽车概念;工业互联网;拼多多概念;机器人概念;高端装备;物联网;新能源汽车;比亚迪概念;人形机器人;绿色电力,601956.SH,15,601956
33,跨境电商;智能家居;智慧城市;智慧灯杆;家用电器;芯片概念,300625.SZ,6,300625
33,手机游戏;IP经济(谷子经济);文化传媒概念;短剧游戏;旅游概念;AIGC概念;AI语料;AI应用;京津冀一体化;元宇宙;创投;腾讯概念;国企改革;虚拟现实,002343.SZ,14,002343
33,物业管理;旅游概念;参股保险;参股银行;国企改革;互联网金融;股权转让(并购重组),000419.SZ,7,000419
17,智慧城市;军民融合;时空大数据;职业教育;低空经济;无人机;专精特新;西部大开发;融资融券,688070.SH,9,688070
22,俄乌冲突概念;天然气;ST板块;土地流转;海南自贸区;一带一路;人民币贬值受益,600759.SH,7,600759
17,物业管理;参股券商;国企改革;创投;上海自贸区;融资融券;沪股通,600639.SH,7,600639
33,物业管理;土地流转;装配式建筑;国企改革;跨境电商;京津冀一体化;一带一路;福建自贸区;海峡两岸;深股通,000797.SZ,10,000797
33,东数西算(算力);3D打印;雄安新区;机器人概念;PPP概念;新能源汽车;股权转让(并购重组);深股通,300210.SZ,8,300210
17,AIGC概念;维生素;合成生物;宠物经济;三胎概念;DeepSeek概念;绿色电力;融资融券,688089.SH,8,688089
17,物业管理;预制菜;上海国企改革;土地流转;乡村振兴;国企改革;沪股通;融资融券,600675.SH,8,600675
151,2025年报预增;芯片概念;融资融券;跨境电商;医疗器械概念;专精特新;智能医疗;人民币贬值受益,920925.BJ,8,920925
17,装配式建筑;水泥概念;氢能源;机器人概念;新型工业化;融资融券,603273.SH,6,603273
17,高股息精选;同花顺中特估100;证金持股;中字头股票;PPP概念;国企改革;地下管网;装配式建筑;央企国企改革;新型城镇化;水利;一带一路;绿色电力;光伏建筑一体化;数字孪生;沪股通;融资融券;风电;核电,601668.SH,19,601668
33,体育产业;职业教育;NFT概念;Web3.0;IP经济(谷子经济);在线教育;数字经济;AIGC概念;人工智能;AI应用;百度概念;低空经济;虚拟现实;多模态AI;无人驾驶,002858.SZ,15,002858
33,商业航天;东数西算(算力);柔性直流输电;智能电网;特高压;海工装备;储能;独角兽概念;工业互联网;风电;人工智能;抽水蓄能;氢能源;创投;碳中和;绿色电力;碳交易;污水处理;西部大开发;新疆振兴;PPP概念;煤化工概念;同花顺出海50;深股通;融资融券,002202.SZ,25,002202
33,肝炎概念;国企改革;DeepSeek概念;股权转让(并购重组);深股通;融资融券,000403.SZ,6,000403
33,中俄贸易概念;家用电器;智能家居;参股银行;充电桩;储能;小米概念;汽车电子;PCB概念;融资融券,001387.SZ,10,001387
33,高股息精选;虚拟数字人;智能家居;粤港澳大湾区;石墨烯;深股通,003012.SZ,6,003012
151,融资融券;专精特新;乡村振兴;农机,920608.BJ,4,920608
17,生物质能发电;天然气;碳交易;国企改革;绿色电力;固废处理;垃圾分类;污水处理;沪股通;融资融券;创投;氢能源;智慧城市;粤港澳大湾区;股权转让(并购重组),600323.SH,15,600323
33,医疗器械概念;工业互联网,300453.SZ,2,300453
33,地下管网;新型城镇化;水利;ST板块;旅游概念;体育产业;空气能热泵,002694.SZ,7,002694
33,氢能源;化肥;生态农业;ST板块;农村电商;天然气;粮食概念;乡村振兴,002496.SZ,8,002496
33,稀土永磁;新能源汽车;比亚迪概念;专精特新;小金属概念;消费电子概念;苹果概念;新型工业化;机器人概念;人形机器人;无线耳机;减速器;医疗器械概念;养老概念;风电;深股通;融资融券,000795.SZ,17,000795
33,白酒概念;粮食概念;乡村振兴;西部大开发;虚拟数字人;融资融券;深股通,002646.SZ,7,002646
17,预制菜;代糖概念;跨境电商;创投;沪股通,605300.SH,5,605300
33,页岩气;新疆振兴;数字经济;天然气;数据要素;智慧城市;AI应用;净水概念;人工智能;安防;工业互联网;网络安全;物联网;国企改革;一带一路;西部大开发;新型工业化;机器人概念,300370.SZ,18,300370
33,三胎概念;医美概念;医药电商;医疗器械概念;人民币贬值受益;深股通,002950.SZ,6,002950
17,旅游概念;国企改革,603136.SH,2,603136
17,网红经济;跨境电商;一带一路;参股银行;人民币贬值受益,600439.SH,5,600439
17,福建自贸区;一带一路;跨境电商;海峡两岸;人民币贬值受益;智能物流;家用电器;人工智能;安防;毫米波雷达;智能家居;鸿蒙概念;物联网;机器人概念;华为概念;新型工业化;传感器;沪股通,605365.SH,18,605365
33,ST板块;工业大麻;HJT电池;新型烟草(电子烟);烟草;TOPCON电池;光伏概念;绿色电力;芯片概念,300125.SZ,9,300125
33,天然气;西部大开发;2025年报预增,002259.SZ,3,002259
17,共享单车;芯片概念;燃料电池;物联网;无人驾驶;蚂蚁集团概念;氢能源;机器人概念;两轮车;存储芯片;养老概念;旅游概念;沪股通;股权转让(并购重组);融资融券,603776.SH,15,603776
33,民营医院;参股银行;仿制药一致性评价;乡村振兴;创新药;流感;肝炎概念;智能医疗;医疗器械概念;西部大开发;ST板块;腾讯概念,002424.SZ,12,002424
33,流感;三胎概念;肝炎概念;仿制药一致性评价;医药电商;禽流感;医疗器械概念;创新药;创投;深股通;融资融券,300039.SZ,11,300039
17,创投;物业管理;国企改革;人民币贬值受益;安防;独角兽概念;股权转让(并购重组),600689.SH,7,600689
33,兵装重组概念;军民融合;西部大开发;长安汽车概念;军工信息化;国企改革;军工;专精特新;机器人概念;央企国企改革;无人机;新能源汽车;无人驾驶;比亚迪概念;汽车电子;融资融券;股权转让(并购重组);深股通,002265.SZ,18,002265
151,转基因;玉米;乡村振兴;融资融券;粮食概念;人工智能;农业种植,920403.BJ,7,920403
33,盐湖提锂;小金属概念;化肥;金属铜;锂电池概念;西部大开发;国企改革;央企国企改革;深股通;融资融券,000762.SZ,10,000762
33,长三角一体化;人民币贬值受益;共同富裕示范区;2025年报预增,003011.SZ,4,003011
33,特钢概念;乡村振兴;国企改革;央企国企改革;DeepSeek概念;氢能源;人工智能;核电;机器人概念;融资融券;深股通;中字头股票,000717.SZ,12,000717
17,智能电网;储能;光伏概念,603829.SH,3,603829
33,维生素;肝炎概念;合成生物;土地流转;农业种植;玉米;粮食概念;乡村振兴;智能医疗;西部大开发;新疆振兴;人工智能;深股通;融资融券,301301.SZ,14,301301
33,基因测序;猴痘概念;辅助生殖;幽门螺杆菌概念;智能医疗;肝炎概念;AI智能体;人工智能;CRO概念;专精特新;融资融券,301060.SZ,11,301060
33,宠物经济;IP经济(谷子经济);跨境电商;共同富裕示范区;一带一路;人民币贬值受益,001222.SZ,6,001222
151,融资融券;合成生物;DeepSeek概念;医美概念,920123.BJ,4,920123
17,医疗器械概念;沪股通;融资融券,688029.SH,3,688029
17,乡村振兴;农业种植;一带一路;人民币贬值受益,605138.SH,4,605138
33,生物疫苗;肝炎概念;仿制药一致性评价;国企改革;央企国企改革;深股通;融资融券,300294.SZ,7,300294
33,一带一路;新型工业化;专精特新;融资融券,301053.SZ,4,301053
17,央企国企改革;西部大开发;国企改革;军民融合;人工智能;军工;低空经济;无人机;沪股通;中字头股票;融资融券,688297.SH,11,688297
33,超级品牌;预制菜;冷链物流;网红经济;融资融券;深股通,002216.SZ,6,002216
33,仿制药一致性评价;创新药;阿尔茨海默概念;细胞免疫治疗;幽门螺杆菌概念;CRO概念;专精特新;深股通;融资融券,002675.SZ,9,002675
17,超级品牌;医药电商;创新药;流感;国企改革;智能医疗;DeepSeek概念;沪股通;融资融券,600085.SH,9,600085
17,合成生物;三胎概念;跨境电商;消毒剂;沪股通;融资融券,600315.SH,6,600315
151,医药电商;重组蛋白;细胞免疫治疗;肝炎概念;三胎概念;京津冀一体化;专精特新;创新药;融资融券,920344.BJ,9,920344
17,冰雪产业;IP经济(谷子经济);网红经济;医药电商;物业管理;证金持股;国企改革;医疗器械概念;绿色电力;智慧城市;沪股通,600628.SH,11,600628
151,京津冀一体化;融资融券;专精特新;核电,920703.BJ,4,920703
33,俄乌冲突概念;页岩气;天然气;跨境电商;氢能源;碳纤维;石墨烯;燃料电池;核电;深股通;融资融券,002221.SZ,11,002221
33,跨境电商;宠物经济;露营经济;网红经济;家用电器;粤港澳大湾区;2025年报预增;芯片概念,300824.SZ,8,300824
17,军民融合;大飞机;商业航天;军工;无人机;专精特新;高端装备;央企国企改革;国企改革;沪股通;融资融券,688586.SH,11,688586
33,猴痘概念;肝炎概念;流感;合成生物;融资融券,301089.SZ,5,301089
33,可降解塑料;土地流转;2025年报预增;玉米;参股银行;乡村振兴;农业种植,300829.SZ,7,300829
22,ST板块;预制菜;冷链物流,603517.SH,3,603517
33,牙科医疗;文化传媒概念;民营医院;医美概念;深股通;融资融券,000718.SZ,6,000718
17,创新药;猴痘概念;创投;2025年报预增;知识产权保护;军民融合;专精特新;沪股通,603590.SH,8,603590
17,上海国企改革;房屋检测;自由贸易港;地下管网;装配式建筑;体育产业;PPP概念;新型城镇化;化债概念(AMC概念);文化传媒概念;雄安新区;国企改革;建筑节能;水利;一带一路;数字经济;DeepSeek概念;人工智能;碳中和;数字孪生;智慧城市;阿里巴巴概念;核电;虚拟电厂;无人机;数据中心(AIDC);沪股通,603153.SH,27,603153
17,军工;高压快充;特高压;数字孪生;电力物联网;充电桩;机器人概念;智能电网;无人机;低空经济;空间计算;虚拟电厂;时空大数据;智慧城市;储能;数据要素;碳交易;人工智能;京津冀一体化;融资融券,688597.SH,20,688597
