所属概念,code,所属概念数量,market_code,股票代码
卫星导航;商业航天;时空大数据;东数西算(算力);芯片概念;汽车芯片;专精特新;低空经济;MCU芯片;数据中心(AIDC);存储芯片;安防;智慧城市;飞行汽车(eVTOL);数据要素;人脸识别;先进封装;人工智能;粤港澳大湾区;横琴新区;地下管网;国企改革;深股通;融资融券,300053,24,33,300053.SZ
柔性屏(折叠屏);芯片概念;苹果概念;消费电子概念;智能穿戴;汽车电子;液冷服务器;小米概念;碳纤维;虚拟现实;比亚迪概念;华为概念;光伏概念;新能源汽车;特斯拉概念;东数西算(算力);脑机接口;粤港澳大湾区;宁德时代概念;抖音概念(字节概念);储能;创投;深股通;融资融券,300976,24,33,300976.SZ
智能医疗;机器人概念;专精特新;医疗器械概念;沪股通;融资融券,688277,6,17,688277.SH
PCB概念;华为手机;5G;消费电子概念;汽车电子;特高压;光伏概念;华为概念;风电;工业互联网;绿色电力;数字经济;一带一路;西部大开发;国企改革;深股通;融资融券,301526,17,33,301526.SZ
MicroLED概念;富士康概念;光刻机;苹果概念;AI眼镜;先进封装;第三代半导体;消费电子概念;智能穿戴;5G;MR(混合现实);传感器;芯片概念;虚拟现实;华为概念;专精特新;无人机;玻璃基板;沪股通;融资融券,688079,20,17,688079.SH
百度概念;新能源汽车;中俄贸易概念;一带一路;深股通;融资融券,000980,6,33,000980.SZ
存储芯片;东数西算(算力);数据中心(AIDC);芯片概念;数据安全;卫星导航;云计算;信创;国产操作系统;军工信息化;专精特新;军工;深股通;融资融券,300302,14,33,300302.SZ
空间计算;智谱AI;ChatGPT概念;数字孪生;华为鲲鹏;军工信息化;智慧政务;虚拟数字人;AIGC概念;数据要素;AI应用;元宇宙;百度概念;智慧城市;车联网(车路协同);物联网;数字经济;人工智能;虚拟现实;低空经济;机器人概念;IP经济(谷子经济);智能医疗;地下管网;旅游概念;水利;数据中心(AIDC);污水处理;融资融券,301313,29,33,301313.SZ
ST板块;三胎概念;IP经济(谷子经济);黄金概念;锂电池概念,002731,5,33,002731.SZ
PEEK材料;人形机器人;机器人概念;3D打印;专精特新;新能源汽车;碳纤维;商业航天;大飞机;医疗器械概念;融资融券,688716,11,17,688716.SH
PCB概念;共封装光学(CPO);铜缆高速连接;液冷服务器;消费电子概念;汽车电子;新型烟草(电子烟);小米概念;比亚迪概念;宁德时代概念;新能源汽车;人形机器人;储能;锂电池概念;机器人概念;深股通;融资融券,301123,17,33,301123.SZ
储能;创投;特斯拉概念;融资融券,300877,4,33,300877.SZ
工业母机;PCB概念;专精特新;机器人概念;2026一季报预增;沪股通;融资融券,688059,7,17,688059.SH
电子纸;AI手机;MicroLED概念;智能座舱;汽车电子;柔性屏(折叠屏);东数西算(算力);OLED;智能穿戴;消费电子概念;苹果概念;先进封装;小米概念;算力租赁;虚拟现实;商业航天;比亚迪概念;华为概念;车联网(车路协同);华为汽车;光伏概念;元宇宙;新能源汽车;特斯拉概念;储能;石墨烯;固态电池;锂电池概念;一带一路;国企改革;深股通;融资融券;玻璃基板,300088,33,33,300088.SZ
新型城镇化;共同富裕示范区;PPP概念;水利;雄安新区;碳中和;IP经济(谷子经济);区块链,300649,8,33,300649.SZ
商业航天;核污染防治;专精特新;新股与次新股;融资融券,920078,5,151,920078.BJ
军工信息化;军民融合;航空发动机;数字孪生;电子身份证;卫星导航;军工;Web3.0;商业航天;信创;高端装备;机器视觉;低空经济;物联网;无人机;人工智能;专精特新;AI应用;机器人概念;区块链;虚拟现实;传感器;东数西算(算力);西部大开发;第三代半导体;深股通;融资融券,301213,27,33,301213.SZ
东数西算(算力);云办公;云计算;云游戏;数据安全;5G;华为鲲鹏;智慧政务;腾讯概念;抖音概念(字节概念);华为概念;阿里巴巴概念;物联网;鸿蒙概念;AI智能体;AIGC概念;智慧城市;数据要素;元宇宙;华为手机;AI应用;人工智能;粤港澳大湾区;DeepSeek概念;数字经济;智能家居;蚂蚁集团概念;互联网金融;芯片概念;深股通;融资融券,301382,31,33,301382.SZ
航空发动机;商业航天;大飞机;国产航母;军工;核污染防治;3D打印;高铁;海工装备;专精特新;比亚迪概念;小米概念;消费电子概念;华为概念;宁德时代概念;新能源汽车;特斯拉概念;华为手机;富士康概念;汽车热管理;牙科医疗;医疗器械概念;深股通;融资融券,300337,24,33,300337.SZ
5G;传感器;小米概念;无线耳机;汽车电子;芯片概念;智慧灯杆;华为概念;物联网;比亚迪概念;海峡两岸;MiniLED;机器人概念;智慧城市;存储芯片;元宇宙;人民币贬值受益,300650,17,33,300650.SZ
减速器;人形机器人;工业母机;机器人概念;高端装备;新能源汽车;卫星导航;高铁;海工装备;风电;深股通,300421,11,33,300421.SZ
减速器;人形机器人;机器人概念;卫星导航;低空经济;商业航天;新能源汽车;专精特新;人民币贬值受益;海峡两岸;一带一路;充电桩;消费电子概念;深股通;融资融券,300885,15,33,300885.SZ
传感器;消费电子概念;新能源汽车;汽车电子;虚拟现实;共封装光学(CPO);融资融券;人民币贬值受益;专精特新;AI眼镜;PCB概念,920821,11,151,920821.BJ
电力物联网;智能电网;量子科技;军工信息化;网络安全;信创;工业互联网;数据安全;虚拟电厂;数据要素;融资融券,688171,11,17,688171.SH
光伏概念;金属回收;西部大开发;2026中报预增;芯片概念;深股通;融资融券,300861,7,33,300861.SZ
光刻胶;OLED;PCB概念;芯片概念;5G;富士康概念;消费电子概念;智能穿戴;华为手机;华为概念;光伏概念;比亚迪概念;新能源汽车;BC电池;石墨烯;海工装备;深股通,300537,17,33,300537.SZ
卫星导航;商业航天;可控核聚变;军民融合;军工;核电;同花顺新质50;专精特新;西部大开发;沪股通;融资融券,688776,11,17,688776.SH
液冷服务器;富士康概念;共封装光学(CPO);光刻机;柔性屏(折叠屏);华为海思概念股;PCB概念;数据中心(AIDC);华为手机;消费电子概念;芯片概念;苹果概念;无人驾驶;新型工业化;虚拟现实;华为概念;人形机器人;华为汽车;比亚迪概念;新能源汽车;机器人概念;无人机;军工;高端装备;人工智能;粤港澳大湾区;华为数字能源;深股通;融资融券,301128,29,33,301128.SZ
人民币贬值受益;工业互联网;融资融券,301222,3,33,301222.SZ
苹果概念;华为概念;华为昇腾;阿里巴巴概念;云计算;腾讯概念;信创;数据安全;元宇宙;时空大数据;云办公;AI智能体;数字孪生;智慧政务;人工智能;AIGC概念;鸿蒙概念;智慧城市;数据要素;数据确权;烟草;DeepSeek概念;蚂蚁集团概念;数字经济;数字乡村;财税数字化;互联网金融;一带一路;跨境电商;跨境支付(CIPS);融资融券,301169,31,33,301169.SZ
电子纸;MiniLED;MicroLED概念;智能座舱;汽车电子;传感器;消费电子概念;虚拟现实;小米概念;比亚迪概念;粤港澳大湾区;智能家居;玻璃基板,300241,13,33,300241.SZ
可控核聚变;数据中心(AIDC);比亚迪概念;华为概念;新能源汽车;智能电网;储能;燃料电池;西部大开发;沪股通;融资融券,688719,11,17,688719.SH
汽车芯片;存储芯片;先进封装;芯片概念;5G;传感器;东数西算(算力);卫星导航;专精特新;比亚迪概念;无人驾驶;阿里巴巴概念;消费电子概念;MCU芯片;汽车电子;沪股通;融资融券,688135,17,17,688135.SH
第三代半导体;光伏概念;小米概念;比亚迪概念;专精特新;新能源汽车;锂电池概念;人形机器人;固态电池;碳纤维;小米汽车;氢能源;低空经济;飞行汽车(eVTOL);钠离子电池;沪股通;融资融券,688598,17,17,688598.SH
先进封装;MCU芯片;芯片概念;消费电子概念;汽车电子;5G;传感器;专精特新;数字货币;沪股通;融资融券,688362,11,17,688362.SH
新能源汽车;专精特新;小米概念;长安汽车概念;华为概念;消费电子概念;机器人概念;锂电池概念;人形机器人;有机硅概念;建筑节能;柔性屏(折叠屏);一带一路;足球概念;2026中报预增;融资融券,300980,16,33,300980.SZ
PCB概念;专精特新;沪股通;融资融券,688625,4,17,688625.SH
人形机器人;汽车热管理;机器人概念;新能源汽车;汽车电子;专精特新;空气能热泵;数据中心(AIDC);冷链物流;深股通;融资融券,301525,11,33,301525.SZ
工业母机;新型工业化;机器人概念;高端装备;专精特新;新能源汽车;航空发动机;军工;无人机;低空经济;商业航天;大飞机;华为概念;芯片概念;DeepSeek概念;核电;沪股通;融资融券,688305,18,17,688305.SH
减速器;人形机器人;专精特新;传感器;机器人概念;家用电器;新能源汽车;智能家居;融资融券,301008,9,33,301008.SZ
消费电子概念;比亚迪概念;专精特新;小米汽车;高压快充;新能源汽车;华为概念;锂电池概念;华为汽车;人形机器人;海峡两岸;燃料电池;宁德时代概念;福建自贸区;储能;人工智能;充电桩;固态电池;鸿蒙概念;海工装备;虚拟电厂;两轮车;深股通;融资融券,300648,24,33,300648.SZ
MicroLED概念;第三代半导体;MiniLED;共封装光学(CPO);AI眼镜;消费电子概念;汽车电子;智能穿戴;芯片概念;虚拟现实;华为概念;东数西算(算力);国企改革;深股通;金属回收;融资融券,300323,16,33,300323.SZ
航空发动机;商业航天;可控核聚变;3D打印;共封装光学(CPO);芯片概念;核电;特高压;新能源汽车;充电桩;独角兽概念;DeepSeek概念;医疗器械概念;西部大开发;沪股通;融资融券,688102,16,17,688102.SH
共封装光学(CPO);MicroLED概念;MiniLED;先进封装;5G;传感器;芯片概念;消费电子概念;专精特新;比亚迪概念;新能源汽车;数据中心(AIDC);智能穿戴;机器人概念;智慧灯杆;海峡两岸;粤港澳大湾区;独角兽概念;深股通;融资融券,300303,20,33,300303.SZ
卫星导航;商业航天;军工;核电;高端装备;高铁;机器人概念;人工智能;智能物流;央企国企改革;芯片概念;MCU芯片;国企改革;存储芯片;融资融券;深股通,300455,16,33,300455.SZ
碳纤维;航空发动机;军工;西部大开发;大飞机;沪股通;融资融券,688281,7,17,688281.SH
汽车电子;汽车芯片;芯片概念;传感器;无人驾驶;比亚迪概念;新能源汽车;专精特新;机器人概念;充电桩;海峡两岸;储能;横琴新区;风电;创投;深股通;绿色电力;低空经济,300304,18,33,300304.SZ
稀土永磁;专精特新;比亚迪概念;小金属概念;消费电子概念;新能源汽车;机器人概念;金属钴;华为概念;人形机器人;风电;固废处理;融资融券,688077,13,17,688077.SH
先进封装;芯片概念;有机硅概念;建筑节能;锂电池概念;专精特新;MiniLED;新股与次新股;融资融券,920189,9,151,920189.BJ
柔性直流输电;特高压;光纤概念;智能电网;成飞概念;风电;海工装备;光伏概念;5G;军工;商业航天;军民融合;大飞机;机器人概念;深股通;融资融券,300265,16,33,300265.SZ
科创次新股;光纤概念;注册制次新股;数据中心(AIDC);东数西算(算力);华为概念;商业航天;专精特新;军工;新股与次新股;融资融券,688635,11,17,688635.SH
存储芯片;MCU芯片;汽车芯片;消费电子概念;AI眼镜;汽车电子;液冷服务器;毫米波雷达;芯片概念;东数西算(算力);数据中心(AIDC);物联网;抖音概念(字节概念);比亚迪概念;宁德时代概念;百度概念;新能源汽车;无人机;海峡两岸;机器人概念;低空经济;飞行汽车(eVTOL);智能物流;创投;一带一路;跨境电商;统一大市场;虚拟现实;OLED;超级电容;深股通;融资融券,300975,32,33,300975.SZ
磷化工;化肥;西部大开发;固废处理;宠物经济;一带一路;人民币贬值受益;深股通;融资融券,300505,9,33,300505.SZ
共封装光学(CPO);PCB概念;富士康概念;MiniLED;5G;汽车电子;专精特新;新型工业化;机器人概念;工业互联网;一带一路;深股通;融资融券,301251,13,33,301251.SZ
WiFi 6;6G概念;先进封装;无线充电;毫米波雷达;汽车电子;5G;AI眼镜;消费电子概念;液冷服务器;芯片概念;智能穿戴;太赫兹;卫星导航;传感器;商业航天;小米概念;无人机;比亚迪概念;虚拟现实;特斯拉概念;无人驾驶;华为概念;新能源汽车;汽车热管理;物联网;机器人概念;车联网(车路协同);粤港澳大湾区;海峡两岸;储能;元宇宙;深股通;融资融券,300322,34,33,300322.SZ
汽车电子;传感器;小米概念;专精特新;固态电池;新能源汽车;PM2.5;锂电池概念;储能;沪股通;融资融券,688665,11,17,688665.SH
专精特新;锂电池概念;宁德时代概念;人造肉;新型工业化;固态电池;融资融券,920284,7,151,920284.BJ
PCB概念;MiniLED;锂电池概念;汽车电子;融资融券,301176,5,33,301176.SZ
3D打印;MiniLED;专精特新;小米概念;富士康概念;消费电子概念;新能源汽车;智能座舱;智能家居;华为概念;储能;创投;深股通;融资融券,300909,14,33,300909.SZ
无人机;军工;高端装备;机器人概念;沪股通;融资融券,688084,6,17,688084.SH
人形机器人;专精特新;机器人概念;大飞机;商业航天;军工;海工装备;医疗器械概念;国企改革;央企国企改革;融资融券,688722,11,17,688722.SH
军工信息化;军民融合;卫星导航;商业航天;网络安全;军工;数据安全;华为昇腾;智慧政务;DRG/DIP;AI智能体;东数西算(算力);移动支付;安防;人工智能;区块链;数据中心(AIDC);数字经济;华为概念;DeepSeek概念;智能医疗;西部大开发;芯片概念;汽车芯片;深股通;融资融券,301117,26,33,301117.SZ
存储芯片;第三代半导体;芯片概念;专精特新;沪股通;融资融券,688233,6,17,688233.SH
卫星导航;商业航天;军工;无人机;低空经济;时空大数据;多模态AI;云计算;海工装备;同花顺新质50;AI智能体;数据要素;数字孪生;AIGC概念;东数西算(算力);智慧城市;AI应用;人工智能;水利;数据中心(AIDC);DeepSeek概念;数字经济;空间计算;华为概念;国企改革;碳中和;碳交易;中字头股票;沪股通;融资融券,688568,30,17,688568.SH
先进封装;芯片概念;MCU芯片;消费电子概念;传感器;小米概念;无人机;新能源汽车;机器人概念;融资融券,688061,10,17,688061.SH
柔性屏(折叠屏);MR(混合现实);新型工业化;苹果概念;消费电子概念;MiniLED;虚拟现实;5G;智能穿戴;富士康概念;汽车电子;MicroLED概念;OLED;专精特新;芯片概念;华为手机;AI眼镜;智能座舱;先进封装;华为概念;机器人概念;华为汽车;光伏概念;钙钛矿电池;锂电池概念;固态电池;钠离子电池;玻璃基板;深股通,300545,29,33,300545.SZ
