股票代码,code,所属概念,所属概念数量,market_code
300011.SZ,300011,汽车热管理;储能;高端装备;高铁;低空经济;高压快充;机器人概念;动力电池回收;空气能热泵;一带一路;语音技术;人工智能;国企改革,13,33
003033.SZ,003033,比亚迪概念;长安汽车概念;机器人概念;专精特新;农机;数字经济,6,33
603060.SH,603060,雄安新区;光伏建筑一体化;土壤修复;房屋检测;碳交易;碳中和;水利;国企改革;央企国企改革;雅下水电概念;光伏概念;核污染防治;核电;商业航天;沪股通,15,17
301268.SZ,301268,新型烟草(电子烟);光伏概念;储能;一体化压铸;充电桩;液冷服务器;新能源汽车;比亚迪概念;宁德时代概念;人形机器人;特斯拉概念;机器人概念;回购增持再贷款概念;华为概念;低空经济;深股通;融资融券,17,33
601881.SH,601881,证金持股;同花顺中特估100;国企改革;沪股通;融资融券;中字头股票,6,17
002888.SZ,002888,智能音箱;无线耳机;智能家居;消费电子概念;粤港澳大湾区;2025年报预增;星闪概念;跨境电商;横琴新区;汽车电子;物联网;华为概念;绿色电力,13,33
603311.SH,603311,PM2.5;家用电器;人民币贬值受益;新能源汽车;专精特新;回购增持再贷款概念;大飞机,7,17
600455.SH,600455,职业教育;西部大开发;国企改革;鸿蒙概念,4,17
300514.SZ,300514,充电桩;虚拟电厂;智能电网;电力物联网;智能家居;粤港澳大湾区;传感器;智慧灯杆;物联网;芯片概念;5G,11,33
600520.SH,600520,股权转让(并购重组);先进封装;芯片概念;机器人概念;国企改革;沪股通,6,17
300615.SZ,300615,5G;工业母机;新能源汽车;充电桩,4,33
605189.SH,605189,PEEK材料;人形机器人;机器人概念;储能;染料,5,17
688578.SH,688578,创新药;2025年报预增;沪股通;融资融券,4,17
600586.SH,600586,钙钛矿电池;光伏建筑一体化;光伏概念;建筑节能;特斯拉概念;一带一路;融资融券;沪股通,8,17
601599.SH,601599,短剧游戏;文化传媒概念;多模态AI;人工智能;DeepSeek概念;国企改革;AI应用;一带一路,8,17
300643.SZ,300643,华为汽车;长安汽车概念;特斯拉概念;传感器;专精特新;汽车电子;车联网(车路协同);芯片概念;人民币贬值受益;深股通,10,33
605369.SH,605369,医疗器械概念;人民币贬值受益;沪股通,3,17
603886.SH,603886,海峡两岸;IP经济(谷子经济);长三角一体化,3,17
002161.SZ,002161,ETC;物联网;烟草;智慧城市;无人机;食品安全;信创;车联网(车路协同);粤港澳大湾区;人工智能;机器人概念;无人零售;创投;一带一路;AI智能体;芯片概念;电子身份证;宠物经济;虚拟数字人;IP经济(谷子经济);融资融券;深股通,22,33
603717.SH,603717,生态农业;特色小镇;PPP概念;雄安新区;乡村振兴;猪肉;钠离子电池;西部大开发;绿色电力;锂电池概念;氟化工概念,11,17
300095.SZ,300095,成飞概念;航空发动机;大飞机;商业航天;减速器;军工;无人机;人形机器人;新型工业化;高端装备;海工装备;机器人概念;新能源汽车;水利;风电;一带一路;回购增持再贷款概念,17,33
688056.SH,688056,芯片概念;核污染防治;食品安全;光刻胶;融资融券,5,17
002042.SZ,002042,乡村振兴;C2M概念;职业教育;创投;新疆振兴;农业种植;中俄贸易概念;DeepSeek概念;粤港澳大湾区;算力租赁;绿色电力;工业互联网;东数西算(算力);数据中心;深股通;融资融券,16,33
000017.SZ,000017,黄金概念;2025年报预增;锂电池概念;粤港澳大湾区;两轮车;智能穿戴,6,33
688338.SH,688338,医疗器械概念;专精特新;融资融券,3,17
688073.SH,688073,回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,4,17
300922.SZ,300922,军工;高端装备;专精特新;京津冀一体化;融资融券,5,33
603768.SH,603768,长安汽车概念;华为汽车;一体化压铸;新能源汽车;比亚迪概念;锂电池概念;宁德时代概念,7,17
601225.SH,601225,煤炭概念;证金持股;同花顺漂亮100;国企改革;西部大开发;沪股通;融资融券,7,17
300303.SZ,300303,MicroLED概念;MiniLED;芯片概念;先进封装;消费电子概念;5G;智能穿戴;共封装光学(CPO);传感器;比亚迪概念;机器人概念;专精特新;新能源汽车;智慧灯杆;粤港澳大湾区;海峡两岸;独角兽概念;深股通;融资融券,19,33
601963.SH,601963,乡村振兴;西部大开发;沪股通,3,17
002602.SZ,002602,2025年报预增;脑机接口;电子竞技;云游戏;共同富裕示范区;手机游戏;长三角一体化;网络游戏;人民币贬值受益;同花顺出海50;AI应用;IP经济(谷子经济);比亚迪概念;新能源汽车;虚拟现实;人工智能;NFT概念;腾讯概念;数据中心;元宇宙;东数西算(算力);虚拟数字人;算力租赁;深股通;DeepSeek概念;华为概念;AIGC概念;数据安全;融资融券;摘帽,30,33
300607.SZ,300607,人形机器人;工业母机;新型工业化;飞行汽车(eVTOL);无人机;机器人概念;低空经济;高端装备;机器视觉;工业互联网;比亚迪概念;新能源汽车;物联网;华为欧拉;富士康概念;华为概念;华为鲲鹏;人工智能;粤港澳大湾区;宁德时代概念;智谱AI;光伏概念;一带一路;阿里巴巴概念;锂电池概念;融资融券;深股通,27,33
601857.SH,601857,中字头股票;同花顺中特估100;俄乌冲突概念;页岩气;证金持股;天然气;沪股通;融资融券;参股保险;央企国企改革;国企改革;碳交易;一带一路,13,17
002956.SZ,002956,跨境电商;西部大开发,2,33
600818.SH,600818,三胎概念;共享单车;物业管理;网红经济;两轮车;风电;知识产权保护;融资融券,8,17
002164.SZ,002164,减速器;机器人概念;高铁;2025年报预增;风电;共同富裕示范区;深股通;融资融券,8,33
300187.SZ,300187,医疗废物处理;新型城镇化;污水处理;PPP概念;土壤修复;固废处理;生物质能发电;雄安新区;光伏建筑一体化;碳中和;PM2.5;充电桩;风电;智能电网;储能;比亚迪概念;金属回收;AI智能体;小金属概念,19,33
300587.SZ,300587,机器人概念;固态电池;专精特新;高铁;液冷服务器;锂电池概念;融资融券;深股通,8,33
603177.SH,603177,医疗废物处理;固废处理;钠离子电池;碳中和;氢能源;充电桩;燃料电池;超超临界发电;一带一路,9,17
603045.SH,603045,HJT电池;金属回收;黄金概念;TOPCON电池;储能;BC电池;智能电网;数据中心;2025年报预增;工业互联网;充电桩;高铁;5G;比亚迪概念;新能源汽车;汽车电子;智能家居;股权转让(并购重组);融资融券,19,17
000985.SZ,000985,国企改革;黑龙江自贸区;央企国企改革,3,33
600028.SH,600028,可燃冰;同花顺中特估100;煤化工概念;中字头股票;页岩气;天然气;证金持股;沪股通;融资融券;央企国企改革;国企改革;一带一路;氢能源;回购增持再贷款概念;充电桩,15,17
301276.SZ,301276,体育产业;三胎概念;IP经济(谷子经济);融资融券,4,33
300946.SZ,300946,人形机器人;工业母机;新型工业化;机器人概念;高端装备;专精特新;海峡两岸;跨境电商;深股通;融资融券,10,33
301273.SZ,301273,专精特新;新型工业化;低空经济;芯片概念;稀土永磁;融资融券,6,33
600688.SH,600688,央企国企改革;航运概念;国企改革;氢能源;碳交易;碳纤维;燃料电池;沪股通;融资融券,9,17
300513.SZ,300513,虚拟电厂;电力物联网;智能电网;华为数字能源;语音技术;碳交易;职业教育;碳中和;数字孪生;充电桩;数字乡村;智慧城市;乡村振兴;数据要素;数字经济;光伏概念;物联网;智慧政务;储能;华为概念;工业互联网;智能家居;虚拟现实;东数西算(算力);农机;5G;芯片概念,27,33
002560.SZ,002560,成飞概念;特高压;柔性直流输电;智能电网;大飞机;充电桩;风电;海工装备;光伏概念;军工;军民融合;无人机;储能;新能源汽车;专精特新;机器人概念;数据中心;一带一路;雅下水电概念;2025三季报预增;医疗器械概念;2025年报预增;融资融券,23,33
301368.SZ,301368,减速器;人形机器人;飞行汽车(eVTOL);机器人概念;低空经济;农机;新能源汽车;专精特新;智能座舱;深股通;融资融券,11,33
605151.SH,605151,智能物流;新能源汽车;比亚迪概念;创投;统一大市场,5,17
688131.SH,688131,CRO概念;减肥药;重组蛋白;创新药;专精特新;合成生物;智能医疗;维生素;人工智能;沪股通;融资融券,11,17
600061.SH,600061,期货概念;证金持股;参股券商;信托概念;国企改革;央企国企改革;雄安新区;沪股通;融资融券,9,17
688118.SH,688118,AIGC概念;AI智能体;华为鲲鹏;华为欧拉;云计算;数据要素;智慧政务;数据安全;信创;DeepSeek概念;人工智能;数字经济;数字孪生;智慧城市;互联网金融;华为概念;军工;AI应用;数据中心;工业互联网;专精特新;融资融券,22,17
603860.SH,603860,乡村振兴;专精特新;国企改革;人工智能;数字经济;数字乡村;AI智能体;国资云;中字头股票,9,17
001260.SZ,001260,长安汽车概念;华为汽车;小米汽车;比亚迪概念;小米概念,5,33
002273.SZ,002273,同花顺果指数;AI眼镜;智能座舱;AI手机;智能穿戴;华为手机;汽车电子;消费电子概念;苹果概念;小米概念;华为汽车;比亚迪概念;人形机器人;长安汽车概念;机器人概念;虚拟现实;安防;储能;华为概念;人民币贬值受益;元宇宙;深股通;融资融券,23,33
300436.SZ,300436,创新药;仿制药一致性评价;基因测序;医药电商;肝炎概念;辅助生殖;福建自贸区;海峡两岸;融资融券;深股通,10,33
605138.SH,605138,农业种植;乡村振兴;一带一路;回购增持再贷款概念;人民币贬值受益,5,17
002546.SZ,002546,智能电网;电力物联网;虚拟电厂;充电桩;2025年报预增;物联网;数据要素;深股通,8,33
300644.SZ,300644,PEEK材料;汽车热管理;碳纤维;人形机器人;新能源汽车;特斯拉概念;比亚迪概念;3D打印;可降解塑料;家用电器;专精特新;机器人概念;充电桩;高铁;储能;小米概念;特高压;无人机;低空经济;毫米波雷达;回购增持再贷款概念;5G;2025年报预增,23,33
301006.SZ,301006,专精特新;物联网;融资融券,3,33
601601.SH,601601,沪股通;融资融券;同花顺中特估100;证金持股;蚂蚁集团概念;华为概念,6,17
001255.SZ,001255,专精特新;共同富裕示范区;光伏概念;家用电器;比亚迪概念;军工;高铁;长三角一体化;超导概念;新能源汽车;有机硅概念;水利;风电;核电,14,33
300560.SZ,300560,福建自贸区;电子身份证;智慧政务;网络安全;海峡两岸;算力租赁;数字乡村;东数西算(算力);安防;军工;云计算;智慧城市;抖音概念(字节概念);AI智能体;数字经济;元宇宙;5G;车联网(车路协同);华为概念;人工智能;物联网;AI眼镜;机器视觉;智能穿戴;水利;垃圾分类;机器人概念;英伟达概念;乡村振兴;一带一路;AI应用,31,33
300247.SZ,300247,养老概念;智能医疗;医疗器械概念;跨境电商;宠物经济;体育产业;人民币贬值受益;机器人概念;智能家居;2025年报预增,10,33
688141.SH,688141,汽车芯片;芯片概念;消费电子概念;汽车电子;小米概念;智能座舱;新能源汽车;专精特新;储能;无人驾驶;华为概念;沪股通;融资融券,13,17
301287.SZ,301287,足球概念;体育产业;跨境电商;养老概念;人民币贬值受益;一带一路;参股银行;物联网;冰雪产业;人工智能;消费电子概念;DeepSeek概念;AI智能体;AIGC概念;融资融券,15,33
601825.SH,601825,跨境支付(CIPS);融资融券;沪股通,3,17
603615.SH,603615,可降解塑料;三胎概念;福建自贸区;沪股通,4,17
002189.SZ,002189,兵装重组概念;军民融合;军工;安防;车联网(车路协同);机器视觉;数字经济;3D打印;华为概念;虚拟现实;无人驾驶;MR(混合现实);长安汽车概念;家用电器;智能座舱;AI眼镜;央企国企改革;消费电子概念;汽车电子;国企改革;证金持股;深股通;中字头股票;融资融券,24,33
300688.SZ,300688,智谱AI;Web3.0;ChatGPT概念;财税数字化;AIGC概念;云计算;智慧政务;AI智能体;虚拟数字人;阿里巴巴概念;在线教育;抖音概念(字节概念);算力租赁;数据要素;区块链;元宇宙;DeepSeek概念;东数西算(算力);数字经济;职业教育;知识产权保护;人工智能;独角兽概念;华为概念;创投;AI应用;股权转让(并购重组);深股通,28,33
301215.SZ,301215,飞行汽车(eVTOL);无人驾驶;车联网(车路协同);低空经济;长安汽车概念;小米汽车;央企国企改革;国企改革;智慧城市;人脸识别;比亚迪概念;氢能源;充电桩;小米概念;人工智能;虚拟现实;深股通;中字头股票;融资融券,19,33
603019.SH,603019,液冷服务器;中国AI 50;芯片概念;新型工业化;数据中心;东数西算(算力);国产操作系统;量子科技;算力租赁;网络安全;数据安全;信创;数字孪生;工业互联网;百度概念;云计算;腾讯概念;智谱AI;人工智能;智慧城市;抖音概念(字节概念);区块链;数字经济;DeepSeek概念;智能医疗;Web3.0;创投;雄安新区;国企改革;沪股通;同花顺中特估100;中字头股票;融资融券,33,17
601026.SH,601026,注册制次新股;碳纤维;丙烯酸;新能源汽车;专精特新;风电;光伏概念;储能;锂电池概念;海工装备;芯片概念;新股与次新股;融资融券,13,17
000929.SZ,000929,ST板块;污水处理;西部大开发;啤酒概念;股权转让(并购重组),5,33
603378.SH,603378,建筑节能;长三角一体化;AI智能体,3,17
002695.SZ,002695,预制菜;冷链物流;宠物经济;2025年报预增;深股通;融资融券,6,33
000798.SZ,000798,预制菜;人工智能;央企国企改革;参股保险;国企改革;中字头股票,6,33
603358.SH,603358,一体化压铸;低空经济;飞行汽车(eVTOL);人形机器人;新能源汽车;特斯拉概念;中芯国际概念;沪股通;宁德时代概念;融资融券,10,17
301383.SZ,301383,智能音箱;智能穿戴;无线耳机;AI眼镜;电子竞技;语音技术;虚拟现实;MR(混合现实);消费电子概念;物联网;抖音概念(字节概念);百度概念;专精特新;智能医疗;医疗器械概念;跨境电商;人民币贬值受益;一带一路;深股通;融资融券,20,33
002739.SZ,002739,文化传媒概念;短剧游戏;手机游戏;网络游戏;IP经济(谷子经济);数据确权;抖音概念(字节概念);腾讯概念;小红书概念;阿里巴巴概念;鸿蒙概念;京津冀一体化;华为概念;深股通;融资融券,15,33
300050.SZ,300050,职业教育;横琴新区;物联网;DeepSeek概念;鸿蒙概念;在线教育;华为概念;工业互联网;5G;华为海思概念股;苹果概念,11,33
002812.SZ,002812,固态电池;宁德时代概念;锂电池概念;比亚迪概念;储能;新能源汽车;烟草;充电桩;消费电子概念;专精特新;同花顺漂亮100;西部大开发;深股通;人工智能;融资融券,15,33
