股票代码,所属概念数量,code,所属概念,market_code
920592.BJ,16,920592,蚂蚁集团概念;人工智能;AIGC概念;阿里巴巴概念;鸿蒙概念;智谱AI;华为概念;数字经济;DeepSeek概念;智慧政务;区块链;京津冀一体化;互联网金融;融资融券;信创;数据要素,151
688396.SH,24,688396,国家大基金持股;存储芯片;先进封装;第三代半导体;汽车芯片;MCU芯片;芯片概念;消费电子概念;汽车电子;小米概念;传感器;宁德时代概念;比亚迪概念;新能源汽车;机器人概念;储能;充电桩;数据中心;工业互联网;智能电网;央企国企改革;国企改革;沪股通;融资融券,17
301160.SZ,7,301160,人形机器人;机器人概念;新能源汽车;专精特新;风电;深股通;融资融券,33
002372.SZ,11,002372,地下管网;净水概念;污水处理;数字经济;一带一路;智能家居;水利;海峡两岸;石墨烯;深股通;融资融券,33
002204.SZ,14,002204,核电;海工装备;军工;高端装备;商业航天;风电;超超临界发电;雄安新区;机器人概念;国企改革;数字孪生;无人驾驶;深股通;融资融券,33
920786.BJ,8,920786,玉米;乡村振兴;融资融券;农机;乳业;西部大开发;农业种植;三胎概念,151
300672.SZ,21,300672,汽车芯片;存储芯片;国家大基金持股;星闪概念;智能座舱;芯片概念;WiFi 6;卫星导航;机器视觉;无人驾驶;车联网(车路协同);专精特新;机器人概念;虚拟现实;物联网;东数西算(算力);鸿蒙概念;人工智能;深股通;股权转让(并购重组);融资融券,33
920575.BJ,3,920575,生物疫苗;重组蛋白;融资融券,151
603040.SH,7,603040,汽车热管理;新能源汽车;比亚迪概念;长安汽车概念;专精特新;污水处理;沪股通,17
601187.SH,3,601187,海峡两岸;福建自贸区;沪股通,17
000935.SZ,9,000935,职业教育;西部大开发;创投;CRO概念;减肥药;水泥概念;辅助生殖;深股通;融资融券,33
002222.SZ,9,002222,光纤概念;华为概念;虚拟现实;无人驾驶;海峡两岸;福建自贸区;国企改革;深股通;融资融券,33
688362.SH,11,688362,先进封装;MCU芯片;芯片概念;汽车电子;消费电子概念;传感器;专精特新;5G;数字货币;沪股通;融资融券,17
601108.SH,7,601108,期货概念;蚂蚁集团概念;国企改革;区块链;共同富裕示范区;沪股通;融资融券,17
603360.SH,7,603360,存储芯片;光刻机;芯片概念;人民币贬值受益;机器人概念;消毒剂;沪股通,17
600383.SH,3,600383,物业管理;沪股通;融资融券,17
600606.SH,17,600606,特色小镇;物业管理;旅游概念;参股银行;PPP概念;煤炭概念;新型城镇化;养老概念;碳交易;互联网金融;一带一路;独角兽概念;智慧城市;蚂蚁集团概念;元宇宙;沪股通;融资融券,17
000592.SZ,9,000592,福建自贸区;海峡两岸;旅游概念;乡村振兴;民营医院;化肥;合成生物;深股通;融资融券,33
688563.SH,12,688563,航空发动机;大飞机;商业航天;军民融合;军工;无人机;核电;机器人概念;央企国企改革;国企改革;沪股通;融资融券,17
688787.SH,27,688787,AI语料;智谱AI;ChatGPT概念;AIGC概念;虚拟数字人;AI智能体;抖音概念(字节概念);数据安全;阿里巴巴概念;数据要素;数字水印;百度概念;腾讯概念;中国AI 50;语音技术;DeepSeek概念;人工智能;人脸识别;车联网(车路协同);华为概念;旅游概念;无人驾驶;小米概念;专精特新;人形机器人;沪股通;融资融券,17
605288.SH,9,605288,新能源汽车;光伏概念;一带一路;人民币贬值受益;创投;智能家居;医疗器械概念;智能医疗;沪股通,17
300227.SZ,22,300227,成飞概念;大飞机;3D打印;军民融合;军工;无人机;新型工业化;低空经济;新能源汽车;富士康概念;量子科技;光纤概念;粤港澳大湾区;比亚迪概念;机器视觉;苹果概念;华为概念;5G;医美概念;PCB概念;宁德时代概念;股权转让(并购重组),33
688448.SH,2,688448,污水处理;融资融券,17
002880.SZ,5,002880,生物疫苗;肝炎概念;国企改革;合成生物;深股通,33
300337.SZ,24,300337,商业航天;航空发动机;大飞机;国产航母;军工;3D打印;核污染防治;海工装备;华为手机;华为概念;富士康概念;高铁;消费电子概念;专精特新;比亚迪概念;特斯拉概念;小米概念;牙科医疗;宁德时代概念;汽车热管理;新能源汽车;医疗器械概念;深股通;融资融券,33
000723.SZ,15,000723,煤炭概念;煤化工概念;天然气;氢能源;燃料电池;碳中和;超级电容;储能;污水处理;新能源汽车;机器人概念;无人驾驶;深股通;股权转让(并购重组);融资融券,33
002353.SZ,16,002353,页岩气;天然气;海工装备;同花顺出海50;核电;高端装备;数据中心;一带一路;土壤修复;中俄贸易概念;污水处理;锂电池概念;回购增持再贷款概念;动力电池回收;深股通;融资融券,33
002233.SZ,7,002233,水泥概念;参股银行;绿色电力;深股通;融资融券;创投;粤港澳大湾区,33
688677.SH,5,688677,医疗器械概念;人民币贬值受益;专精特新;融资融券;沪股通,17
301369.SZ,8,301369,中芯国际概念;第三代半导体;芯片概念;专精特新;2025年报预增;创投;深股通;融资融券,33
600879.SH,20,600879,太赫兹;军工信息化;卫星导航;商业航天;军民融合;军工;低空经济;无人机;量子科技;物联网;高端装备;京津冀一体化;传感器;芯片概念;央企国企改革;特高压;医疗器械概念;国企改革;沪股通;融资融券,17
300689.SZ,9,300689,第三代半导体;芯片概念;消费电子概念;专精特新;液冷服务器;车联网(车路协同);人民币贬值受益;粤港澳大湾区;深股通,33
603255.SH,2,603255,POE胶膜;TOPCON电池,17
600712.SH,7,600712,免税店;农村电商;乡村振兴;职业教育;西部大开发;国企改革;股权转让(并购重组),17
603533.SH,17,603533,短剧游戏;AI语料;ChatGPT概念;AIGC概念;文化传媒概念;AI智能体;知识产权保护;抖音概念(字节概念);数据要素;鸿蒙概念;IP经济(谷子经济);人工智能;独角兽概念;华为概念;电子纸;AI应用;沪股通,17
688682.SH,9,688682,军工信息化;卫星导航;商业航天;军工;低空经济;毫米波雷达;人工智能;5G;融资融券,17
002745.SZ,15,002745,MicroLED概念;低空经济;小米概念;MiniLED;机器人概念;智能家居;人工智能;粤港澳大湾区;DeepSeek概念;PCB概念;人民币贬值受益;储能;光伏概念;深股通;融资融券,33
300831.SZ,5,300831,柔性直流输电;特高压;芯片概念;国企改革;西部大开发,33
603306.SH,13,603306,共封装光学(CPO);光刻胶;芯片概念;特斯拉概念;比亚迪概念;新能源汽车;数据中心;机器人概念;回购增持再贷款概念;沪股通;海峡两岸;福建自贸区;融资融券,17
001225.SZ,2,001225,一带一路;水泥概念,33
002717.SZ,35,002717,特色小镇;横琴新区;ST板块;旅游概念;预制菜;土壤修复;IP经济(谷子经济);PPP概念;乡村振兴;固废处理;新型城镇化;国企改革;数字水印;光伏概念;雄安新区;网红经济;污水处理;数字经济;新疆振兴;水利;智慧城市;一带一路;人工智能;农业种植;粤港澳大湾区;虚拟数字人;ChatGPT概念;文化传媒概念;MR(混合现实);元宇宙;华为概念;腾讯概念;数据确权;AIGC概念;虚拟现实,33
000737.SZ,7,000737,黄金概念;金属铜;小金属概念;国企改革;PCB概念;融资融券;深股通,33
600118.SH,21,600118,商业航天;卫星导航;国产航母;大飞机;军民融合;6G概念;军工;中字头股票;低空经济;无人机;人工智能;智能医疗;高端装备;京津冀一体化;水利;央企国企改革;一带一路;国企改革;芯片概念;沪股通;融资融券,17
300251.SZ,14,300251,抖音概念(字节概念);文化传媒概念;虚拟数字人;网络游戏;AIGC概念;阿里巴巴概念;IP经济(谷子经济);虚拟现实;DeepSeek概念;英伟达概念;2025年报预增;AI应用;深股通;融资融券,33
600151.SH,14,600151,军民融合;军工;TOPCON电池;央企国企改革;光伏概念;上海自贸区;汽车热管理;国企改革;比亚迪概念;新能源汽车;人民币贬值受益;绿色电力;融资融券;沪股通,17
605128.SH,7,605128,华为汽车;人形机器人;新能源汽车;机器人概念;高铁;华为概念;沪股通,17
603008.SH,7,603008,脑机接口;智能家居;跨境电商;人工智能;工业互联网;沪股通;融资融券,17
601999.SH,10,601999,IP经济(谷子经济);文化传媒概念;知识产权保护;在线教育;数据确权;数字经济;参股保险;国企改革;参股券商;融资融券,17
600859.SH,10,600859,免税店;冰雪产业;物业管理;IP经济(谷子经济);跨境电商;国企改革;京津冀一体化;抖音概念(字节概念);沪股通;融资融券,17
600764.SH,24,600764,中船系;国产航母;军工信息化;军工;商业航天;海工装备;卫星导航;量子科技;车联网(车路协同);智慧城市;央企国企改革;核电;无人驾驶;毫米波雷达;风电;国企改革;芯片概念;新能源汽车;比亚迪概念;天然气;汽车芯片;中字头股票;沪股通;融资融券,17
301315.SZ,19,301315,AI应用;ERP概念;AIGC概念;AI智能体;数据要素;互联网金融;DeepSeek概念;人工智能;数字经济;华为概念;机器视觉;工业互联网;新型工业化;智能物流;无人驾驶;数据中心;机器人概念;烟草;融资融券,33
603298.SH,9,603298,同花顺出海50;人形机器人;新能源汽车;机器人概念;5G;宁德时代概念;智能物流;沪股通;融资融券,17
002008.SZ,40,002008,富士康概念;PCB概念;先进封装;光刻机;存储芯片;苹果概念;MiniLED;第三代半导体;MicroLED概念;光纤概念;OLED;消费电子概念;芯片概念;AI眼镜;MR(混合现实);小米概念;特斯拉概念;工业母机;3D打印;比亚迪概念;宁德时代概念;新能源汽车;高端装备;TOPCON电池;钙钛矿电池;机器视觉;光伏概念;新型工业化;HJT电池;固态电池;储能;机器人概念;商业航天;锂电池概念;华为概念;减速器;粤港澳大湾区;物联网;深股通;融资融券,33
300892.SZ,5,300892,乳业;网红经济;啤酒概念;三胎概念;融资融券,33
605337.SH,5,605337,乳业;啤酒概念;共同富裕示范区;养老概念;沪股通,17
688580.SH,9,688580,脑机接口;智能医疗;医美概念;医疗器械概念;养老概念;专精特新;机器人概念;三胎概念;融资融券,17
003026.SZ,4,003026,芯片概念;汽车电子;传感器;2025年报预增,33
301330.SZ,30,301330,脑机接口;多模态AI;AIGC概念;鸿蒙概念;空间计算;信创;AI智能体;数据安全;电子身份证;人脸识别;车联网(车路协同);智能医疗;人工智能;无人零售;DeepSeek概念;安防;机器视觉;数字经济;华为概念;物联网;机器人概念;养老概念;辅助生殖;芯片概念;粤港澳大湾区;人民币贬值受益;跨境电商;充电桩;深股通;融资融券,33
000761.SZ,6,000761,煤化工概念;特钢概念;国企改革;央企国企改革;深股通;融资融券,33
600547.SH,8,600547,黄金概念;2025年报预增;2025三季报预增;沪股通;融资融券;证金持股;国企改革;数字经济,17
601579.SH,4,601579,白酒概念;共同富裕示范区;沪股通;融资融券,17
002592.SZ,15,002592,ST板块;文化传媒概念;长安汽车概念;细胞免疫治疗;燃料电池;西部大开发;汽车热管理;新能源汽车;华为汽车;网络游戏;2025三季报预增;2025年报预增;专精特新;华为概念;军工,33
600153.SH,14,600153,白酒概念;物业管理;新型城镇化;国企改革;海峡两岸;福建自贸区;DeepSeek概念;一带一路;沪股通;融资融券;金属铜;光伏概念;小米汽车;新能源汽车,17
002612.SZ,14,002612,中韩自贸区;C2M概念;网红经济;IP经济(谷子经济);三胎概念;毛发医疗;牙科医疗;民营医院;虚拟数字人;医美概念;医疗器械概念;2025年报预增;融资融券;深股通,33
301230.SZ,13,301230,AI应用;ChatGPT概念;多模态AI;智能医疗;CRO概念;人工智能;创新药;流感;合成生物;医疗器械概念;2025年报预增;人民币贬值受益;融资融券,33
002928.SZ,4,002928,西部大开发;2025年报预增;融资融券;深股通,33
688287.SH,10,688287,无人机;商业航天;军工;安防;专精特新;军民融合;智慧城市;低空经济;ST板块;人工智能,22
002824.SZ,15,002824,汽车热管理;新能源汽车;储能;比亚迪概念;宁德时代概念;柔性屏(折叠屏);华为手机;消费电子概念;小米概念;智能家居;华为概念;2025年报预增;三胎概念;深股通;融资融券,33
688522.SH,12,688522,卫星导航;军工;低空经济;毫米波雷达;同花顺新质50;芯片概念;专精特新;MCU芯片;2025三季报预增;2025年报预增;沪股通;融资融券,17
003000.SZ,7,003000,人造肉;网红经济;乡村振兴;一带一路;回购增持再贷款概念;海峡两岸;深股通,33
002419.SZ,27,002419,预制菜;啤酒概念;无人零售;统一大市场;跨境电商;乡村振兴;白酒概念;农业种植;粮食概念;新疆振兴;国企改革;智能物流;数字经济;人工智能;央企国企改革;DeepSeek概念;腾讯概念;光伏建筑一体化;低空经济;鸿蒙概念;ChatGPT概念;AIGC概念;粤港澳大湾区;储能;深股通;融资融券;AI应用,33
688111.SH,16,688111,智谱AI;云办公;AI智能体;云计算;信创;鸿蒙概念;中国AI 50;腾讯概念;DeepSeek概念;人工智能;华为概念;小米概念;AI应用;同花顺漂亮100;沪股通;融资融券,17
002116.SZ,25,002116,装配式建筑;啤酒概念;新型城镇化;土壤修复;特色小镇;雄安新区;建筑节能;垃圾分类;国企改革;固废处理;污水处理;乡村振兴;央企国企改革;参股券商;一带一路;光伏建筑一体化;智能物流;机器人概念;人工智能;DeepSeek概念;数据要素;动力电池回收;固态电池;深股通;中字头股票,33
300285.SZ,15,300285,商业航天;卫星导航;3D打印;芯片概念;5G;宁德时代概念;消费电子概念;固态电池;比亚迪概念;锂电池概念;新能源汽车;氢能源;牙科医疗;深股通;融资融券,33
300650.SZ,17,300650,MiniLED;存储芯片;无线耳机;海峡两岸;汽车电子;芯片概念;传感器;5G;小米概念;智慧灯杆;物联网;比亚迪概念;机器人概念;华为概念;智慧城市;人民币贬值受益;元宇宙,33
002290.SZ,13,002290,2025年报预增;云游戏;东数西算(算力);信创;文化传媒概念;人工智能;智能医疗;DeepSeek概念;芯片概念;2025三季报预增;智能物流;家用电器;深股通,33
002803.SZ,24,002803,AIGC概念;抖音概念(字节概念);ChatGPT概念;华为盘古;云计算;数据要素;信创;人工智能;华为概念;跨境电商;福建自贸区;专精特新;智能物流;海峡两岸;新型烟草(电子烟);人民币贬值受益;2025年报预增;2025三季报预增;宠物经济;回购增持再贷款概念;一带一路;白酒概念;融资融券;深股通,33
