name,code,now,涨停价,跌停价
信凯科技,1335,46.5,50.42,41.26
旗天科技,300061,10.38,12.54,8.36
苏试试验,300416,17.21,20.74,13.82
森马服饰,2563,5.61,6.18,5.06
宏川智慧,2930,11.17,12.35,10.11
美湖股份,603319,35.76,39.61,32.41
傲农生物,603363,4.76,5.28,4.32
佳都科技,600728,6.35,7.04,5.76
智明达,688636,39.28,47.04,31.36
巨能股份,920578,25.98,33.77,18.19
海能技术,920476,21.9,28.53,15.37
正邦科技,2157,3.58,3.95,3.23
恒立钻具,920942,32.58,41.99,22.61
慈星股份,300307,7.16,8.6,5.74
康为世纪,688426,24.84,30.11,20.07
蓝帆医疗,2382,5.57,6.13,5.01
嘉麟杰,2486,3.19,3.5,2.86
新安洁,920370,4.39,5.68,3.06
玉马科技,300993,15.03,18.11,12.07
慈文传媒,2343,7.1,7.85,6.43
林泰新材,920106,84.8,109.29,58.85
申昊科技,300853,20.26,24.25,16.17
*ST花王,603007,5.15,5.41,4.89
优刻得,688158,25.33,30.38,20.26
勘设股份,603458,8.9,9.57,7.83
大业股份,603278,9.86,10.86,8.88
味知香,605089,26.42,29.08,23.8
长久物流,603569,7.88,8.68,7.1
电科数字,600850,28.59,31.67,25.91
永顺生物,920729,0.0,11.79,6.35
乖宝宠物,301498,69.34,83.63,55.75
鱼跃医疗,2223,37.75,41.54,33.98
海新能科,300072,4.78,5.66,3.78
达实智能,2421,2.75,3.03,2.48
泰达股份,652,4.31,4.75,3.89
龙大美食,2726,4.3,4.74,3.88
春光智能,920810,13.45,17.31,9.33
快可电子,301278,34.4,41.81,27.87
马应龙,600993,29.7,32.7,26.76
黑芝麻,716,6.62,7.32,5.99
ST银江,300020,3.53,4.22,2.82
金信诺,300252,14.37,17.34,11.56
华夏幸福,600340,2.32,2.57,2.11
科拜尔,920066,25.35,32.95,17.75
ST惠伦,300460,8.17,9.82,6.54
大地电气,920436,18.3,23.79,12.81
通易航天,920642,16.76,21.76,11.72
塞力医疗,603716,22.2,24.41,19.97
通达电气,603390,13.13,14.55,11.91
喜临门,603008,22.47,24.81,20.3
赢时胜,300377,22.38,27.05,18.03
启迪环境,826,2.34,2.56,2.1
一致魔芋,920273,35.31,45.92,24.74
飞天诚信,300386,16.35,19.56,13.04
粤传媒,2181,8.45,9.38,7.68
克莱特,920689,33.01,42.83,23.07
艾芬达,301575,50.0,59.98,39.98
上海沿浦,605128,38.0,41.71,34.13
博源化工,683,7.36,8.09,6.62
西域旅游,300859,38.47,46.4,30.94
迎丰股份,605055,9.52,10.63,8.69
艾隆科技,688329,21.63,25.96,17.3
国联水产,300094,3.83,4.63,3.09
亚泰集团,600881,1.93,2.12,1.74
贝瑞基因,710,11.58,12.74,10.42
节能环境,300140,6.53,7.86,5.24
珠江钢琴,2678,5.45,5.93,4.85
安硕信息,300380,41.9,50.34,33.56
长江投资,600119,8.06,8.88,7.26
飞利信,300287,4.95,5.99,3.99
创业慧康,300451,4.98,5.99,3.99
长亮科技,300348,14.15,17.04,11.36
中宠股份,2891,54.69,60.17,49.23
浙商中拓,906,6.14,6.73,5.51
惠发食品,603536,12.2,13.45,11.01
凯众股份,603037,13.65,15.13,12.38
数字政通,300075,14.89,17.87,11.91
浩瀚深度,688292,30.0,35.27,23.51
*ST华嵘,600421,7.21,7.61,6.89
秦川物联,688528,10.67,12.8,8.54
杰普特,688025,142.13,171.91,114.61
泰慕士,1234,28.22,31.0,25.36
北新路桥,2307,5.36,5.86,4.8
中寰股份,920260,11.8,15.34,8.26
香江控股,600162,1.89,2.09,1.71
中南文化,2445,2.66,2.93,2.39
丽江股份,2033,9.46,10.44,8.54
光电股份,600184,18.5,20.46,16.74
超讯通信,603322,39.8,43.8,35.84
科力股份,920088,30.5,39.91,21.49
汉威科技,300007,47.5,57.14,38.1
华安鑫创,300928,31.33,37.56,25.04
大众交通,600611,5.6,6.22,5.09
崇德科技,301548,55.32,67.19,44.79
国中水务,600187,2.62,2.89,2.37
天地源,600665,3.36,3.72,3.04
华如科技,301302,22.52,27.04,18.02
恒银科技,603106,10.49,11.56,9.46
金字火腿,2515,6.37,7.02,5.74
信维通信,300136,39.38,46.75,31.17
曙光股份,600303,3.37,3.71,3.03
星网宇达,2829,27.9,30.89,25.27
派林生物,403,13.5,14.82,12.12
方正阀门,920082,0.0,22.84,12.3
方直科技,300235,16.28,19.72,13.14
华锋股份,2806,12.28,13.51,11.05
荣安地产,517,1.85,2.05,1.67
北辰实业,601588,1.87,2.05,1.67
兆讯传媒,301102,10.77,12.92,8.62
方正电机,2196,12.4,13.88,11.36
昂立教育,600661,10.34,11.43,9.35
曲美家居,603818,3.7,4.08,3.34
领益智造,2600,15.95,17.55,14.36
厚普股份,300471,12.52,15.12,10.08
浩淼科技,920856,17.39,22.62,12.18
全筑股份,603030,2.96,3.26,2.66
国睿科技,600562,26.91,29.68,24.28
四川九洲,801,17.4,19.11,15.63
金健米业,600127,7.02,7.72,6.32
雅葆轩,920357,25.94,33.56,18.08
飞乐音响,600651,7.38,8.11,6.63
万马科技,300698,43.35,52.14,34.76
安正时尚,603839,8.08,8.91,7.29
金发科技,600143,18.69,20.65,16.89
中源家居,603709,17.03,18.6,15.22
赤天化,600227,2.56,2.83,2.31
天顺股份,2800,15.8,16.96,13.88
坤博精工,920570,35.36,46.24,24.9
显盈科技,301067,32.09,38.71,25.81
恒逸石化,703,8.73,9.67,7.91
交运股份,600676,5.86,6.45,5.27
华维设计,920427,12.95,16.65,8.97
好太太,603848,18.88,20.91,17.11
一鸣食品,605179,22.75,24.53,20.07
华仁药业,300110,3.29,3.95,2.63
国子软件,920953,36.0,47.02,25.32
新时达,2527,15.36,16.87,13.81
云意电气,300304,11.54,13.99,9.33
青岛金王,2094,7.3,8.01,6.55
华平股份,300074,4.75,5.68,3.78
美凯龙,601828,2.9,3.2,2.62
中科金财,2657,27.11,29.96,24.52
深城交,301091,26.05,31.36,20.9
浙江大农,920855,18.9,24.51,13.21
锴威特,688693,37.32,45.24,30.16
中国汽研,601965,17.6,19.54,15.98
恒拓开源,920415,15.48,19.77,10.65
陕西金叶,812,5.07,5.58,4.56
珠免集团,600185,7.15,7.95,6.51
科信技术,300565,12.62,15.16,10.1
迅游科技,300467,28.28,34.14,22.76
晶丰明源,688368,110.25,133.07,88.71
锦泓集团,603518,10.4,11.48,9.4
安凯客车,868,5.05,5.54,4.54
南网数字,301638,19.63,23.76,15.84
格利尔,920641,18.96,24.79,13.35
烽火电子,561,11.43,12.66,10.36
德昌股份,605555,17.81,19.72,16.14
建邦科技,920242,29.96,39.15,21.09
卓胜微,300782,75.06,91.1,60.74
瑞立科密,1285,57.06,62.57,51.19
祥源文旅,600576,5.85,6.69,5.47
天马科技,603668,16.43,18.1,14.81
太力科技,301595,39.41,47.53,31.69
ST开元,300338,3.92,4.7,3.14
华岭股份,920139,21.72,28.23,15.21
宇瞳光学,300790,30.05,36.3,24.2
铁大科技,920541,13.94,18.03,9.71
*ST宝鹰,2047,3.92,4.11,3.71
海联讯,300277,12.75,15.35,10.23
润农节水,920964,7.12,9.23,4.97
天阳科技,300872,19.42,23.42,15.62
华依科技,688071,33.06,40.03,26.69
厦门信达,701,6.7,7.41,6.07
顾地科技,2694,3.9,4.29,3.51
新宏泽,2836,15.64,17.15,14.03
中天服务,2188,6.33,7.4,6.06
健盛集团,603558,11.61,12.85,10.51
福事特,301446,32.24,39.06,26.04
*ST绿康,2868,35.72,37.88,34.28
利尔达,920249,13.69,17.92,9.66
红豆股份,600400,2.46,2.72,2.22
万科A,2,4.88,5.42,4.44
同庆楼,605108,20.27,22.44,18.36
技源集团,603262,28.4,31.7,25.94
金陵药业,919,7.72,8.5,6.96
方大新材,920163,15.37,20.09,10.83
硅烷科技,920402,10.82,14.15,7.63
麦趣尔,2719,9.14,10.01,8.19
郴电国际,600969,9.84,10.78,8.82
中广核技,881,8.71,9.61,7.87
恒基达鑫,2492,7.68,8.45,6.91
大众公用,600635,6.56,7.29,5.97
睿能科技,603933,24.52,26.84,21.96
风神股份,600469,6.95,7.67,6.27
乐创技术,920425,21.68,28.08,15.12
盛路通信,2446,9.85,10.73,8.78
盛航股份,1205,17.75,19.51,15.97
大连重工,2204,7.65,8.42,6.89
汇成股份,688403,17.49,21.28,14.18
凌志软件,688588,14.61,17.52,11.68
国源科技,920184,18.65,24.33,13.11
豪美新材,2988,37.3,41.03,33.57
合肥高科,920718,0.0,21.09,11.37
安车检测,300572,28.87,34.8,23.2
云中马,603130,47.76,53.53,43.79
抚顺特钢,600399,5.5,6.07,4.97
万林物流,603117,4.85,5.31,4.35
*ST椰岛,600238,7.09,7.23,6.55
巨星科技,2444,36.04,39.78,32.54
百利电气,600468,7.11,7.94,6.5
大地海洋,301068,26.85,32.11,21.41
无锡鼎邦,920931,15.78,20.05,10.81
华峰超纤,300180,6.47,7.81,5.21
贝隆精密,301567,45.01,54.24,36.16
壹网壹创,300792,28.28,34.1,22.74
家家悦,603708,12.88,14.3,11.7
万源通,920060,34.31,44.9,24.18
华洋赛车,920058,32.99,42.66,22.98
纽泰格,301229,20.88,25.02,16.68
华神科技,790,4.1,4.51,3.69
*ST国华,4,10.59,11.12,10.06
得润电子,2055,6.84,7.51,6.15
鸿日达,301285,71.22,85.64,57.1
华映科技,536,5.12,5.63,4.61
祖名股份,3030,21.3,23.28,19.04
雷尔伟,301016,20.45,24.56,16.38
金陵饭店,601007,8.13,9.0,7.36
则成电子,920821,28.2,36.76,19.8
普邦股份,2663,2.05,2.24,1.84
尚纬股份,603333,8.11,8.98,7.34
金盘科技,688676,88.5,107.65,71.77
精创电气,920035,43.78,57.83,31.15
大唐电信,600198,9.1,10.08,8.24
厦工股份,600815,3.71,4.09,3.35
梅安森,300275,12.99,15.42,10.28
世昌股份,920022,31.28,40.43,21.77
精锻科技,300258,13.05,15.82,10.54
国力电子,688103,63.14,75.4,50.26
威贸电子,920346,25.6,33.37,17.97
桂发祥,2820,13.3,14.49,11.85
天臣医疗,688013,48.8,58.31,38.87
启明信息,2232,19.5,21.51,17.6
动力新科,600841,6.42,7.03,5.75
立方控股,920130,22.84,29.69,15.99
兆日科技,300333,11.08,13.3,8.86
航天彩虹,2389,23.16,25.48,20.84
华旺科技,605377,8.72,9.59,7.85
科森科技,603626,15.09,16.6,13.58
凤形股份,2760,21.62,23.97,19.61
汇绿生态,1267,21.98,24.33,19.91
千里科技,601777,10.69,11.79,9.65
华智数媒,300426,8.02,9.62,6.42
永安行,603776,18.3,20.2,16.52
茶花股份,603615,23.32,25.65,20.99
美年健康,2044,5.71,6.23,5.09
ST新动力,300152,2.33,2.8,1.86
泰鹏智能,920132,17.62,22.91,12.35
骏创科技,920533,29.31,38.46,20.72
多利科技,1311,30.98,33.97,27.79
美邦服饰,2269,1.99,2.19,1.79
兴源环境,300266,2.66,3.18,2.12
南京新百,600682,8.53,9.47,7.75
均胜电子,600699,29.67,33.11,27.09
奥普光电,2338,58.6,65.44,53.54
风光股份,301100,22.72,27.36,18.24
纳尔股份,2825,11.9,13.08,10.7
科隆新材,920098,30.28,39.46,21.26
百洋股份,2696,7.24,7.98,6.53
旷达科技,2516,6.58,7.25,5.93
如意集团,2193,5.59,6.16,5.04
联创光电,600363,58.04,64.01,52.37
长盈精密,300115,37.42,45.35,30.23
德众汽车,920030,6.9,8.97,4.83
秉扬科技,920675,10.53,13.66,7.36
中科江南,301153,20.36,24.43,16.29
长江能科,920158,16.1,20.9,11.26
安琪酵母,600298,45.66,50.16,41.04
东望时代,600052,4.89,5.41,4.43
富临运业,2357,10.46,11.53,9.43
瑞茂通,600180,3.91,4.31,3.53
高新兴,300098,6.15,7.44,4.96
华达科技,603358,44.62,48.77,39.91
海川智能,300720,30.6,36.77,24.51
同益中,688722,18.48,22.26,14.84
新晨科技,300542,19.5,23.42,15.62
香飘飘,603711,14.94,16.45,13.46
上纬新材,688585,106.1,127.36,84.9
航宇科技,688239,60.81,72.96,48.64
鹿得医疗,920278,9.96,13.02,7.02
南威软件,603636,12.01,13.15,10.76
安博通,688168,78.97,94.06,62.7
同辉信息,920090,6.77,8.8,4.74
*ST宁科,600165,4.11,4.4,3.98
锦江在线,600650,16.07,17.69,14.47
电连技术,300679,50.38,60.88,40.58
瑞康医药,2589,3.5,3.88,3.18
晶科科技,601778,3.86,4.24,3.47
新开普,300248,12.1,14.63,9.75
惠同新材,920751,21.53,27.93,15.05
金沃股份,300984,67.81,81.96,54.64
海联金汇,2537,8.3,9.16,7.5
天地在线,2995,16.49,18.32,14.99
ST创意,300366,6.74,8.06,5.38
退市苏吴,600200,0.31,0.0,0.0
康斯特,300445,24.33,29.15,19.43
宜通世纪,300310,6.04,7.28,4.86
一品红,300723,36.8,43.98,29.32
御银股份,2177,6.95,7.71,6.31
倍益康,920199,36.1,47.63,25.65
兴民智通,2355,6.34,7.0,5.72
旋极信息,300324,6.01,7.25,4.83
*ST恒久,2808,5.13,5.33,4.83
数字人,920670,16.08,21.03,11.33
豪悦护理,605009,32.48,35.57,29.11
毓恬冠佳,301173,46.68,56.21,37.47
金橙子,688291,37.9,45.48,30.32
同德化工,2360,5.01,5.56,4.55
天力复合,920576,77.33,103.28,55.62
铂力特,688333,93.0,111.59,74.39
华鹏飞,300350,6.58,7.92,5.28
腾达科技,1379,24.65,27.28,22.32
飞马国际,2210,3.76,4.14,3.38
合百集团,417,8.66,9.65,7.89
新宁物流,300013,4.04,4.88,3.26
麒麟信安,688152,41.87,50.22,33.48
神通科技,605228,15.0,16.49,13.49
太阳电缆,2300,9.81,10.99,8.99
易实精密,920221,17.6,23.12,12.46
新国都,300130,25.1,30.34,20.22
申达股份,600626,4.68,5.15,4.21
东信和平,2017,21.38,23.62,19.32
澳华内镜,688212,46.2,55.63,37.09
三祥新材,603663,37.5,40.72,33.32
壶化股份,3002,31.1,35.18,28.78
华英农业,2321,2.48,2.73,2.23
华峰化学,2064,10.5,11.58,9.48
科蓝软件,300663,17.31,21.18,14.12
桂林旅游,978,7.1,7.82,6.4
合锻智能,603011,22.8,25.15,20.57
金陵体育,300651,21.49,25.92,17.28
晨光电缆,920639,8.57,11.23,6.05
*ST云创,920305,10.5,13.63,7.35
均瑶健康,605388,8.45,9.16,7.5
佳讯飞鸿,300213,9.21,11.1,7.4
华创云信,600155,6.77,7.46,6.1
华原股份,920837,15.02,19.63,10.57
盛视科技,2990,28.35,31.19,25.52
瑞华泰,688323,20.35,24.02,16.02
中锐股份,2374,3.68,4.06,3.32
步步高,2251,5.83,6.41,5.25
实达集团,600734,4.91,5.39,4.41
九丰能源,605090,38.13,41.73,34.15
ST信通,600289,7.04,7.38,6.68
流金科技,920021,6.65,8.72,4.7
科润智控,920062,10.39,13.46,7.26
国新健康,503,9.41,10.38,8.5
奥美森,920080,0.0,36.32,19.56
风范股份,601700,5.4,6.01,4.91
四方精创,300468,34.19,41.47,27.65
ST复华,600624,5.43,5.72,5.18
中海达,300177,9.88,11.98,7.98
中创环保,300056,8.94,10.87,7.25
首旅酒店,600258,16.69,18.59,15.21
百大集团,600865,17.66,20.9,17.1
皇庭国际,56,2.11,2.32,1.9
罗曼股份,605289,69.27,76.2,62.34
泰尔股份,2347,7.8,8.6,7.04
旭杰科技,920149,12.34,16.02,8.64
中国一重,601106,4.2,4.63,3.79
积成电子,2339,9.4,10.55,8.63
威帝股份,603023,5.39,6.58,5.38
天目湖,603136,12.54,13.81,11.3
倍杰特,300774,19.21,23.29,15.53
球冠电缆,920682,9.86,12.77,6.89
跨境通,2640,4.45,4.91,4.01
泰凯英,920020,17.82,23.19,12.49
汇隆活塞,920455,9.39,11.97,6.45
上工申贝,600843,11.79,13.07,10.69
汉维科技,920957,13.51,17.74,9.56
新能泰山,720,3.53,3.91,3.2
桂冠电力,600236,7.08,7.81,6.39
中化装备,600579,8.25,9.1,7.44
慧为智能,920876,26.51,34.16,18.4
济高发展,600807,3.24,3.56,2.92
联建光电,300269,6.44,7.76,5.18
金石亚药,300434,11.07,13.38,8.92
丰安股份,920608,19.94,25.92,13.96
巨轮智能,2031,7.52,8.38,6.86
三丰智能,300276,9.21,11.23,7.49
楚天龙,3040,19.44,21.55,17.63
锐明技术,2970,50.27,55.88,45.72
宁波东力,2164,17.73,19.57,16.01
中国铀业,1280,64.69,70.87,57.99
传音控股,688036,70.08,84.84,56.56
世荣兆业,2016,6.12,6.7,5.48
森远股份,300210,9.24,11.12,7.42
模塑科技,700,10.98,12.1,9.9
南京港,2040,10.3,11.44,9.36
亚联发展,2316,4.81,5.39,4.41
海航科技,600751,4.04,4.43,3.63
麦迪科技,603990,15.82,17.41,14.25
谱尼测试,300887,8.06,9.66,6.44
华是科技,301218,23.41,28.22,18.82
赫美集团,2356,3.98,4.41,3.61
许昌智能,920496,10.88,14.14,7.62
通源环境,688679,27.34,32.27,21.51
路斯股份,920419,17.17,22.3,12.02
拉卡拉,300773,22.92,27.76,18.5
欧普泰,920414,12.03,15.58,8.4
联迪信息,920790,35.96,46.74,25.18
旺成科技,920896,21.54,28.17,15.17
银邦股份,300337,12.83,15.4,10.26
深华发A,20,14.4,15.92,13.02
中钢洛耐,688119,5.47,6.46,4.3
全聚德,2186,12.38,13.7,11.21
帝科股份,300842,64.0,77.05,51.37
福龙马,603686,25.5,28.27,23.13
泰祥股份,301192,31.0,36.22,24.14
ST易联众,300096,7.92,9.44,6.3
天威视讯,2238,8.27,9.27,7.59
晓鸣股份,300967,19.81,23.94,15.96
万里马,300591,9.53,11.45,7.63
云里物里,920374,25.12,32.82,17.68
长白山,603099,46.46,51.22,41.9
龙元建设,600491,2.81,3.08,2.52
路畅科技,2813,30.61,34.08,27.88
中天精装,2989,30.0,33.09,27.07
云南旅游,2059,5.56,6.13,5.01
太湖雪,920262,25.76,33.67,18.13
司南导航,688592,41.28,50.1,33.4
天工股份,920068,18.6,24.21,13.05
中天科技,600522,19.66,21.69,17.75
航天智造,300446,24.41,29.27,19.51
酷特智能,300840,16.28,19.62,13.08
马可波罗,1386,24.34,26.82,21.94
金龙汽车,600686,17.0,18.83,15.41
雄帝科技,300546,24.85,30.11,20.07
初灵信息,300250,25.0,30.11,20.07
广晟有色,600259,55.92,61.57,50.37
首都在线,300846,19.56,23.81,15.87
华贸物流,603128,6.26,6.95,5.69
步科股份,688160,100.0,120.0,80.0
建设机械,600984,4.35,4.81,3.93
百利科技,603959,6.25,6.9,5.64
新奥股份,600803,21.46,23.68,19.38
景兴纸业,2067,5.35,6.0,4.91
中洲特材,300963,21.5,26.11,17.41
华秦科技,688281,67.7,82.22,54.82
佳华科技,688051,40.38,47.98,31.98
福石控股,300071,5.6,6.8,4.54
瑞斯康达,603803,11.88,13.33,10.91
友阿股份,2277,7.51,8.27,6.77
西安旅游,610,12.9,14.18,11.6
中体产业,600158,9.01,10.03,8.21
能科科技,603859,39.59,43.37,35.49
南矿集团,1360,22.69,25.04,20.48
*ST亚太,691,9.3,9.84,8.9
鑫科材料,600255,4.01,4.41,3.61
瑞贝卡,600439,2.94,3.23,2.65
殷图网联,920508,24.64,31.6,17.02
中马传动,603767,23.76,26.15,21.39
达利凯普,301566,19.7,23.69,15.79
芭薇股份,920123,15.96,20.77,11.19
电科芯片,600877,15.66,17.26,14.12
全信股份,300447,17.2,20.71,13.81
金溢科技,2869,24.57,27.12,22.19
创源股份,300703,26.99,32.74,21.82
汇嘉时代,603101,10.53,11.65,9.53
乾照光电,300102,23.8,28.75,19.17
四创电子,600990,31.69,35.04,28.67
路德科技,688156,16.6,19.9,13.26
七丰精工,920169,32.08,41.7,22.46
晶雪节能,301010,22.75,27.43,18.29
安泰集团,600408,4.69,5.19,4.25
南华期货,603093,19.58,21.57,17.65
常辅股份,920396,33.99,45.05,24.27
采纳股份,301122,27.93,33.13,22.09
瑞奇智造,920781,9.7,12.51,6.75
佛慈制药,2644,9.37,10.58,8.66
长城电工,600192,9.53,10.58,8.66
花溪科技,920895,21.94,28.37,15.29
智莱科技,300771,15.5,19.0,12.66
能特科技,2102,3.36,3.71,3.03
龙溪股份,600592,24.5,27.34,22.37
达华智能,2512,5.96,6.55,5.36
乐凯胶片,600135,9.03,9.93,8.13
天奥电子,2935,20.0,22.1,18.08
康比特,920429,16.05,21.03,11.33
汇金股份,300368,14.82,17.86,11.9
电子城,600658,5.64,6.2,5.08
臻镭科技,688270,112.0,134.99,89.99
中天火箭,3009,62.5,68.66,56.18
群兴玩具,2575,6.36,7.03,5.75
雅达股份,920556,10.75,13.94,7.52
长盛轴承,300718,81.44,99.89,66.59
百甲科技,920057,6.82,8.94,4.82
经纬恒润,688326,113.0,139.12,92.74
安必平,688393,24.55,29.48,19.66
ST葫芦娃,605199,9.32,9.79,8.85
大禹生物,920970,8.16,10.68,5.76
棕榈股份,2431,2.49,2.74,2.24
烽火通信,600498,28.31,31.41,25.7
*ST赛隆,2898,13.8,14.6,13.21
森霸传感,300701,13.92,16.91,11.27
太钢不锈,825,5.11,5.71,4.67
三峡旅游,2627,7.62,8.43,6.89
迪尔化工,920304,14.31,18.83,10.15
振芯科技,300101,23.97,28.87,19.25
供销大集,564,2.68,2.97,2.43
中嘉博创,889,3.67,4.05,3.31
智新电子,920212,14.32,18.77,10.11
佳创视讯,300264,6.88,8.22,5.48
创维数字,810,11.5,12.91,10.57
百通能源,1376,15.95,17.42,14.26
精艺股份,2295,13.22,14.58,11.93
中利集团,2309,3.53,3.96,3.24
凤凰航运,520,5.25,5.8,4.74
襄阳轴承,678,14.6,16.34,13.37
华培动力,603121,22.18,24.59,20.12
环旭电子,601231,28.99,31.89,26.09
多伦科技,603528,10.42,11.5,9.41
科博达,603786,74.46,82.28,67.32
中科星图,688568,50.0,59.7,39.8
博盈特焊,301468,54.0,67.19,44.79
云星宇,920806,14.26,19.03,10.25
众望布艺,605003,24.97,27.47,22.47
盛达资源,603,31.99,34.98,28.62
盖世食品,920826,14.68,19.11,10.29
长盈通,688143,48.47,59.03,39.35
奥精医疗,688613,21.91,26.45,17.63
索菱股份,2766,5.98,6.62,5.42
七一二,603712,19.67,21.65,17.71
华锡有色,600301,40.2,44.42,36.34
航天电器,2025,47.0,51.45,42.09
飞力达,300240,7.78,9.38,6.26
高华科技,688539,44.1,53.15,35.43
梅雁吉祥,600868,3.62,4.02,3.29
孩子王,301078,11.06,13.4,8.94
合兴股份,605005,20.69,22.79,18.65
恒天海龙,677,4.31,4.74,3.88
三协电机,920100,67.02,87.88,47.32
华尔泰,1217,14.81,16.29,13.33
威士顿,301315,57.01,68.98,45.98
爱丽家居,603221,13.25,14.7,12.02
岭南控股,524,12.75,14.19,11.61
双飞集团,300817,20.71,25.0,16.66
棒杰股份,2634,5.51,6.08,4.98
宁波海运,600798,3.68,4.13,3.38
舜宇精工,920906,29.61,39.57,21.31
恒帅股份,300969,109.99,134.62,89.74
品渥食品,300892,34.09,40.49,26.99
王府井,600859,16.43,18.06,14.78
英利汽车,601279,5.24,5.78,4.73
四川金顶,600678,13.31,14.67,12.01
天箭科技,2977,42.0,46.4,37.96
霍莱沃,688682,50.6,61.56,41.04
三友科技,920475,18.5,24.83,13.37
珠海中富,659,3.23,3.55,2.91
雷电微力,301050,49.5,59.76,39.84
ST华闻,793,2.97,3.15,2.85
坤恒顺维,688283,35.3,42.02,28.02
通光线缆,300265,13.6,16.32,10.88
航天环宇,688523,41.66,49.51,33.01
*ST新元,300472,8.64,10.36,6.9
爱科赛博,688719,48.5,58.82,39.22
盛邦安全,688651,43.0,49.43,32.95
