股票代码,market_code,code,所属同花顺行业
002756.SZ,33,002756,有色金属-能源金属-锂
600423.SH,17,600423,基础化工-化学原料-其他化学原料
300072.SZ,33,300072,基础化工-化学制品-其他化学制品
600426.SH,17,600426,基础化工-农化制品-氮肥
603477.SH,17,603477,农林牧渔-养殖业-生猪养殖
002950.SZ,33,002950,医药生物-医疗器械-医疗耗材
688520.SH,17,688520,医药生物-生物制品-其他生物制品
600867.SH,17,600867,医药生物-生物制品-其他生物制品
688331.SH,17,688331,医药生物-生物制品-其他生物制品
002550.SZ,33,002550,医药生物-化学制药-化学制剂
600222.SH,17,600222,医药生物-中药-中药Ⅲ
002762.SZ,33,002762,纺织服饰-服装家纺-服装
000911.SZ,33,000911,农林牧渔-农产品加工-其他农产品加工
600421.SH,22,600421,机械设备-通用设备-金属制品
002986.SZ,33,002986,石油石化-石油加工贸易-石油加工
000637.SZ,33,000637,石油石化-石油加工贸易-石油加工
600500.SH,17,600500,基础化工-化学制品-其他化学制品
002216.SZ,33,002216,食品饮料-食品加工制造-预加工食品
300194.SZ,33,300194,医药生物-化学制药-化学制剂
600487.SH,17,600487,通信-通信设备-通信线缆及配套
600598.SH,17,600598,农林牧渔-种植业与林业-粮食种植
002592.SZ,33,002592,汽车-汽车零部件-底盘与发动机系统
601666.SH,17,601666,煤炭-煤炭开采加工-煤炭开采
002100.SZ,33,002100,农林牧渔-农产品加工-畜禽饲料
603209.SH,17,603209,交通运输-港口航运-航运
603507.SH,17,603507,电力设备-风电设备-风电零部件
603255.SH,17,603255,基础化工-化学制品-其他化学制品
603559.SH,22,603559,通信-通信服务-通信工程及服务
601139.SH,17,601139,公用事业-燃气-燃气Ⅲ
600470.SH,17,600470,基础化工-农化制品-磷肥及磷化工
002390.SZ,33,002390,医药生物-中药-中药Ⅲ
603517.SH,22,603517,食品饮料-食品加工制造-休闲食品
002391.SZ,33,002391,基础化工-农化制品-农药
600028.SH,17,600028,石油石化-石油加工贸易-石油加工
000937.SZ,33,000937,煤炭-煤炭开采加工-煤炭开采
301287.SZ,33,301287,轻工制造-家居用品-文娱用品
920047.BJ,151,920047,医药生物-生物制品-其他生物制品
920087.BJ,151,920087,农林牧渔-种植业与林业-种子生产
601658.SH,17,601658,银行-银行-国有大型银行
600548.SH,17,600548,交通运输-公路铁路运输-高速公路
600063.SH,17,600063,基础化工-化学纤维-其他纤维
002911.SZ,33,002911,公用事业-燃气-燃气Ⅲ
000505.SZ,33,000505,农林牧渔-农产品加工-粮油加工
600546.SH,17,600546,煤炭-煤炭开采加工-煤炭开采
002455.SZ,33,002455,基础化工-化学制品-其他化学制品
603317.SH,17,603317,食品饮料-食品加工制造-调味发酵品
002907.SZ,33,002907,医药生物-中药-中药Ⅲ
002395.SZ,33,002395,基础化工-塑料制品-合成树脂
920005.BJ,151,920005,电子-消费电子-消费电子零部件及组装
601872.SH,17,601872,交通运输-港口航运-航运
002032.SZ,33,002032,家用电器-小家电-小家电Ⅲ
300472.SZ,33,300472,机械设备-专用设备-其他专用设备
000301.SZ,33,000301,石油石化-石油加工贸易-石油加工
002437.SZ,33,002437,医药生物-化学制药-化学制剂
600508.SH,17,600508,煤炭-煤炭开采加工-煤炭开采
002412.SZ,33,002412,医药生物-中药-中药Ⅲ
000669.SZ,33,000669,公用事业-燃气-燃气Ⅲ
301130.SZ,33,301130,医药生物-化学制药-化学制剂
601678.SH,17,601678,基础化工-化学原料-氯碱
000819.SZ,33,000819,石油石化-石油加工贸易-石油加工
002408.SZ,33,002408,石油石化-石油加工贸易-石油加工
601000.SH,17,601000,交通运输-港口航运-港口
000028.SZ,33,000028,医药生物-医药商业-医药流通
002470.SZ,33,002470,基础化工-农化制品-复合肥
000995.SZ,33,000995,食品饮料-白酒-白酒Ⅲ
600740.SH,17,600740,煤炭-煤炭开采加工-焦炭加工
601568.SH,17,601568,基础化工-化学原料-氯碱
002821.SZ,33,002821,医药生物-医疗服务-医疗研发外包
600623.SH,17,600623,基础化工-化学原料-煤化工
601216.SH,17,601216,基础化工-化学原料-氯碱
600935.SH,17,600935,基础化工-化学原料-氯碱
002566.SZ,33,002566,医药生物-中药-中药Ⅲ
300165.SZ,33,300165,机械设备-通用设备-仪器仪表
603318.SH,17,603318,公用事业-燃气-燃气Ⅲ
002793.SZ,33,002793,医药生物-化学制药-化学制剂
600313.SH,17,600313,农林牧渔-种植业与林业-种子生产
600250.SH,17,600250,社会服务-旅游及酒店-旅游综合
688796.SH,17,688796,医药生物-医疗服务-医疗研发外包
920982.BJ,151,920982,美容护理-美容护理-医疗美容
600800.SH,17,600800,石油石化-石油加工贸易-石油加工
600617.SH,17,600617,公用事业-燃气-燃气Ⅲ
600351.SH,17,600351,医药生物-中药-中药Ⅲ
301024.SZ,33,301024,建筑装饰-建筑装饰-工程咨询服务
002734.SZ,33,002734,基础化工-农化制品-农药
603838.SH,22,603838,轻工制造-家居用品-其他家居用品
002637.SZ,33,002637,基础化工-化学制品-其他化学制品
601288.SH,17,601288,银行-银行-国有大型银行
603421.SH,17,603421,通信-通信设备-通信网络设备及器件
603288.SH,17,603288,食品饮料-食品加工制造-调味发酵品
600982.SH,17,600982,公用事业-电力-热力
603599.SH,17,603599,基础化工-农化制品-农药
605033.SH,17,605033,基础化工-农化制品-农药
001211.SZ,33,001211,轻工制造-家居用品-其他家居用品
600851.SH,17,600851,医药生物-化学制药-化学制剂
000952.SZ,33,000952,医药生物-化学制药-原料药
002294.SZ,33,002294,医药生物-化学制药-化学制剂
600758.SH,17,600758,煤炭-煤炭开采加工-煤炭开采
002199.SZ,33,002199,电子-元件-被动元件
002569.SZ,33,002569,纺织服饰-服装家纺-服装
301395.SZ,33,301395,基础化工-塑料制品-合成树脂
600997.SH,17,600997,煤炭-煤炭开采加工-煤炭开采
002246.SZ,33,002246,基础化工-化学制品-民爆用品
601988.SH,17,601988,银行-银行-国有大型银行
601398.SH,17,601398,银行-银行-国有大型银行
605117.SH,17,605117,电力设备-光伏设备-逆变器
601117.SH,17,601117,建筑装饰-建筑装饰-专业工程
600216.SH,17,600216,医药生物-化学制药-原料药
300966.SZ,33,300966,医药生物-化学制药-原料药
000830.SZ,33,000830,基础化工-化学原料-煤化工
600272.SH,17,600272,医药生物-医药商业-医药流通
600771.SH,17,600771,医药生物-中药-中药Ⅲ
301246.SZ,33,301246,医药生物-化学制药-原料药
600513.SH,17,600513,医药生物-化学制药-化学制剂
600691.SH,17,600691,基础化工-农化制品-氮肥
002812.SZ,33,002812,电力设备-电池-电池化学品
300119.SZ,33,300119,农林牧渔-养殖业-动物保健
000597.SZ,33,000597,医药生物-化学制药-化学制剂
301373.SZ,33,301373,基础化工-化学制品-其他化学制品
002675.SZ,33,002675,医药生物-化学制药-化学制剂
600688.SH,17,600688,石油石化-石油加工贸易-石油加工
603076.SH,17,603076,机械设备-专用设备-其他专用设备
688390.SH,17,688390,电力设备-光伏设备-逆变器
601579.SH,17,601579,食品饮料-饮料制造-其他酒类
300639.SZ,33,300639,医药生物-医疗器械-体外诊断
300342.SZ,33,300342,家用电器-白色家电-家电零部件
603008.SH,17,603008,轻工制造-家居用品-成品家居
300110.SZ,33,300110,医药生物-化学制药-化学制剂
301408.SZ,33,301408,医药生物-医药商业-药店
688618.SH,17,688618,通信-通信设备-通信网络设备及器件
688068.SH,17,688068,医药生物-医疗器械-体外诊断
600985.SH,17,600985,煤炭-煤炭开采加工-煤炭开采
002274.SZ,33,002274,基础化工-化学原料-煤化工
603026.SH,17,603026,电力设备-电池-电池化学品
603387.SH,17,603387,医药生物-医疗器械-体外诊断
601952.SH,17,601952,农林牧渔-种植业与林业-粮食种植
002221.SZ,33,002221,石油石化-石油加工贸易-石油加工
001367.SZ,33,001367,医药生物-化学制药-原料药
600603.SH,17,600603,交通运输-物流-物流Ⅲ
688516.SH,17,688516,电力设备-光伏设备-光伏加工设备
002629.SZ,33,002629,建筑装饰-建筑装饰-基础建设
000790.SZ,33,000790,医药生物-中药-中药Ⅲ
003042.SZ,33,003042,基础化工-农化制品-农药
605077.SH,17,605077,基础化工-化学制品-食品及饲料添加剂
688383.SH,17,688383,机械设备-专用设备-其他专用设备
603113.SH,17,603113,基础化工-化学原料-其他化学原料
002360.SZ,33,002360,基础化工-化学制品-民爆用品
301256.SZ,33,301256,基础化工-化学原料-无机盐
603345.SH,17,603345,食品饮料-食品加工制造-预加工食品
000553.SZ,33,000553,基础化工-农化制品-农药
601699.SH,17,601699,煤炭-煤炭开采加工-煤炭开采
603188.SH,17,603188,基础化工-化学制品-纺织化学用品
600727.SH,17,600727,基础化工-化学制品-其他化学制品
300301.SZ,33,300301,电子-光学光电子-LED
000707.SZ,33,000707,基础化工-化学原料-纯碱
600613.SH,17,600613,医药生物-化学制药-化学制剂
301149.SZ,33,301149,基础化工-化学制品-其他化学制品
688553.SH,17,688553,医药生物-化学制药-化学制剂
000912.SZ,33,000912,基础化工-农化制品-氮肥
002923.SZ,33,002923,医药生物-化学制药-化学制剂
688350.SH,17,688350,基础化工-化学制品-其他化学制品
000990.SZ,33,000990,基础化工-化学原料-煤化工
300970.SZ,33,300970,农林牧渔-种植业与林业-其他种植业
920014.BJ,151,920014,机械设备-专用设备-其他专用设备
603016.SH,17,603016,电力设备-电网设备-输变电设备
600696.SH,22,600696,食品饮料-白酒-白酒Ⅲ
002730.SZ,33,002730,机械设备-专用设备-能源及重型设备
688336.SH,17,688336,医药生物-生物制品-其他生物制品
300834.SZ,33,300834,基础化工-塑料制品-改性塑料
603239.SH,17,603239,汽车-汽车零部件-其他汽车零部件
603042.SH,17,603042,通信-通信设备-通信线缆及配套
301239.SZ,33,301239,医药生物-医疗服务-医院
002900.SZ,33,002900,医药生物-化学制药-化学制剂
688717.SH,17,688717,电力设备-光伏设备-逆变器
601225.SH,17,601225,煤炭-煤炭开采加工-煤炭开采
600056.SH,17,600056,医药生物-医药商业-医药流通
300069.SZ,33,300069,电力设备-电网设备-线缆部件及其他
600123.SH,17,600123,煤炭-煤炭开采加工-煤炭开采
601975.SH,17,601975,交通运输-港口航运-航运
300332.SZ,33,300332,公用事业-燃气-燃气Ⅲ
601918.SH,17,601918,煤炭-煤炭开采加工-煤炭开采
600310.SH,17,600310,公用事业-电力-电能综合服务
301179.SZ,33,301179,电力设备-电网设备-电气自控设备
002035.SZ,33,002035,家用电器-厨卫电器-厨卫电器Ⅲ
002932.SZ,33,002932,医药生物-医疗器械-体外诊断
002370.SZ,33,002370,医药生物-化学制药-化学制剂
600249.SH,17,600249,美容护理-美容护理-个护用品
600971.SH,17,600971,煤炭-煤炭开采加工-煤炭开采
300485.SZ,33,300485,医药生物-生物制品-其他生物制品
002940.SZ,33,002940,医药生物-化学制药-化学制剂
600339.SH,17,600339,石油石化-油气开采及服务-油服工程
002580.SZ,33,002580,电力设备-电池-其他电池
601015.SH,17,601015,煤炭-煤炭开采加工-焦炭加工
002648.SZ,33,002648,基础化工-化学制品-其他化学制品
301017.SZ,33,301017,医药生物-医药商业-药店
601866.SH,17,601866,交通运输-港口航运-航运
688046.SH,17,688046,医药生物-医疗服务-医疗研发外包
000659.SZ,33,000659,轻工制造-包装印刷-包装
600267.SH,17,600267,医药生物-化学制药-化学制剂
600583.SH,17,600583,石油石化-油气开采及服务-油服工程
002487.SZ,33,002487,电力设备-风电设备-风电零部件
300436.SZ,33,300436,医药生物-化学制药-化学制剂
002554.SZ,33,002554,石油石化-油气开采及服务-油服工程
600803.SH,17,600803,公用事业-燃气-燃气Ⅲ
603863.SH,17,603863,轻工制造-造纸-造纸Ⅲ
603429.SH,22,603429,轻工制造-包装印刷-包装
301227.SZ,33,301227,轻工制造-家居用品-定制家居
601808.SH,17,601808,石油石化-油气开采及服务-油服工程
000731.SZ,33,000731,基础化工-农化制品-氮肥
002496.SZ,33,002496,基础化工-农化制品-农药
300953.SZ,33,300953,电力设备-电池-锂电池
603348.SH,17,603348,汽车-汽车零部件-其他汽车零部件
000153.SZ,33,000153,医药生物-化学制药-化学制剂
600664.SH,17,600664,医药生物-化学制药-化学制剂
601101.SH,17,601101,煤炭-煤炭开采加工-煤炭开采
603618.SH,17,603618,电力设备-电网设备-线缆部件及其他
603669.SH,17,603669,医药生物-化学制药-化学制剂
603727.SH,17,603727,石油石化-油气开采及服务-油服工程
601088.SH,17,601088,煤炭-煤炭开采加工-煤炭开采
603968.SH,17,603968,基础化工-化学制品-食品及饲料添加剂
002893.SZ,33,002893,公用事业-电力-热力
002107.SZ,33,002107,医药生物-中药-中药Ⅲ
601598.SH,17,601598,交通运输-物流-物流Ⅲ
002109.SZ,33,002109,基础化工-化学原料-其他化学原料
600968.SH,17,600968,石油石化-油气开采及服务-油服工程
000833.SZ,33,000833,基础化工-非金属材料-非金属材料Ⅲ
600127.SH,17,600127,农林牧渔-农产品加工-粮油加工
002309.SZ,33,002309,电力设备-电网设备-线缆部件及其他
000554.SZ,33,000554,石油石化-石油加工贸易-油品石化贸易
002082.SZ,33,002082,医药生物-中药-中药Ⅲ
600195.SH,17,600195,农林牧渔-养殖业-动物保健
000930.SZ,33,000930,农林牧渔-农产品加工-其他农产品加工
600488.SH,17,600488,医药生物-化学制药-化学制剂
002263.SZ,33,002263,基础化工-塑料制品-膜材料
600871.SH,17,600871,石油石化-油气开采及服务-油服工程
601001.SH,17,601001,煤炭-煤炭开采加工-煤炭开采
600188.SH,17,600188,煤炭-煤炭开采加工-煤炭开采
002589.SZ,33,002589,医药生物-医药商业-医药流通
000638.SZ,33,000638,农林牧渔-农产品加工-粮油加工
601857.SH,17,601857,石油石化-石油加工贸易-石油加工
600810.SH,17,600810,基础化工-化学纤维-其他纤维
002001.SZ,33,002001,医药生物-化学制药-原料药
002092.SZ,33,002092,基础化工-化学原料-氯碱
000822.SZ,33,000822,基础化工-化学原料-纯碱
000711.SZ,33,000711,环保-环境治理-综合环境治理
000004.SZ,33,000004,计算机-软件开发-横向通用软件
002873.SZ,33,002873,医药生物-中药-中药Ⅲ
301292.SZ,33,301292,电力设备-电池-电池化学品
603122.SH,17,603122,医药生物-医药商业-医药流通
603843.SH,22,603843,建筑装饰-建筑装饰-基础建设
002598.SZ,33,002598,机械设备-通用设备-其他通用设备
600777.SH,22,600777,石油石化-油气开采及服务-油气开采
600238.SH,22,600238,食品饮料-饮料制造-其他酒类
600193.SH,22,600193,建筑装饰-建筑装饰-装饰园林
603393.SH,17,603393,石油石化-油气开采及服务-油气开采
600381.SH,22,600381,食品饮料-食品加工制造-其他食品
688345.SH,17,688345,电力设备-电池-锂电池
600608.SH,22,600608,商贸零售-贸易-贸易Ⅲ
300981.SZ,33,300981,医药生物-医疗器械-医疗耗材
600746.SH,17,600746,基础化工-化学原料-煤化工
600299.SH,17,600299,基础化工-化学制品-食品及饲料添加剂
000788.SZ,33,000788,医药生物-化学制药-化学制剂
603222.SH,17,603222,医药生物-医疗器械-医疗耗材
601898.SH,17,601898,煤炭-煤炭开采加工-煤炭开采
000078.SZ,33,000078,医药生物-医药商业-医药流通
920230.BJ,151,920230,医药生物-化学制药-原料药
600829.SH,17,600829,医药生物-医药商业-医药流通
600075.SH,17,600075,基础化工-化学原料-氯碱
300483.SZ,33,300483,石油石化-油气开采及服务-油气开采
600938.SH,17,600938,石油石化-油气开采及服务-油气开采
605299.SH,17,605299,轻工制造-家居用品-文娱用品
688098.SH,17,688098,农林牧渔-养殖业-动物保健
002207.SZ,33,002207,石油石化-油气开采及服务-油服工程
300875.SZ,33,300875,国防军工-军工装备-地面兵装
920010.BJ,151,920010,公用事业-燃气-燃气Ⅲ
688513.SH,17,688513,医药生物-化学制药-化学制剂
002788.SZ,33,002788,医药生物-医药商业-医药流通
002490.SZ,33,002490,机械设备-专用设备-能源及重型设备
600989.SH,17,600989,基础化工-化学原料-煤化工
600686.SH,17,600686,汽车-汽车整车-商用载客车
