所属同花顺行业,market_code,code,股票代码
电子-半导体-集成电路封测,17,688135,688135.SH
电力设备-光伏设备-逆变器,33,300274,300274.SZ
美容护理-美容护理-个护用品,33,301108,301108.SZ
电力设备-电池-电池化学品,17,603026,603026.SH
农林牧渔-养殖业-生猪养殖,17,605296,605296.SH
电力设备-光伏设备-光伏电池组件,33,002056,002056.SZ
汽车-汽车整车-乘用车,17,600104,600104.SH
电力设备-电网设备-输变电设备,33,301668,301668.SZ
计算机-IT服务-IT服务Ⅲ,33,300170,300170.SZ
建筑装饰-建筑装饰-装饰园林,17,600234,600234.SH
医药生物-医疗器械-医疗耗材,33,002901,002901.SZ
有色金属-金属新材料-磁性材料,33,301141,301141.SZ
机械设备-工程机械-工程机械Ⅲ,33,301161,301161.SZ
电力设备-电机-电机Ⅲ,33,003021,003021.SZ
电力设备-电网设备-输变电设备,17,600312,600312.SH
环保-环境治理-水务及水治理,33,301127,301127.SZ
医药生物-中药-中药Ⅲ,17,600557,600557.SH
纺织服饰-服装家纺-服装,33,301088,301088.SZ
机械设备-通用设备-其他通用设备,33,002272,002272.SZ
电力设备-电池-锂电池,33,002245,002245.SZ
建筑装饰-建筑装饰-专业工程,17,603163,603163.SH
机械设备-专用设备-其他专用设备,33,001395,001395.SZ
银行-银行-国有大型银行,17,601398,601398.SH
汽车-汽车零部件-车身附件及饰件,151,920533,920533.BJ
商贸零售-贸易-贸易Ⅲ,17,601061,601061.SH
建筑材料-建筑材料-其他建材,33,001212,001212.SZ
医药生物-生物制品-其他生物制品,33,301047,301047.SZ
汽车-汽车零部件-底盘与发动机系统,17,605088,605088.SH
医药生物-化学制药-化学制剂,17,688513,688513.SH
交通运输-港口航运-港口,17,601228,601228.SH
医药生物-化学制药-化学制剂,17,600276,600276.SH
机械设备-通用设备-机床工具,33,300809,300809.SZ
基础化工-化学制品-有机硅,17,603281,603281.SH
电子-光学光电子-LED,33,002654,002654.SZ
医药生物-中药-中药Ⅲ,33,300878,300878.SZ
电子-电子化学品-电子化学品Ⅲ,33,002584,002584.SZ
计算机-计算机设备-其他计算机设备,33,000977,000977.SZ
医药生物-化学制药-原料药,17,605507,605507.SH
电力设备-电池-锂电池,33,001283,001283.SZ
汽车-汽车零部件-其他汽车零部件,33,301613,301613.SZ
公用事业-电力-火电,33,000600,000600.SZ
医药生物-化学制药-化学制剂,22,600624,600624.SH
汽车-汽车零部件-底盘与发动机系统,17,600218,600218.SH
医药生物-生物制品-疫苗,17,688319,688319.SH
电子-电子化学品-电子化学品Ⅲ,33,300684,300684.SZ
汽车-汽车零部件-底盘与发动机系统,33,301560,301560.SZ
商贸零售-零售-商业物业经营,17,600605,600605.SH
社会服务-教育-教育Ⅲ,33,300192,300192.SZ
机械设备-自动化设备-工控设备,33,301510,301510.SZ
计算机-计算机设备-其他计算机设备,33,300807,300807.SZ
医药生物-医疗器械-医疗耗材,17,688161,688161.SH
电子-其他电子-其他电子Ⅲ,33,002782,002782.SZ
电子-消费电子-消费电子零部件及组装,33,002475,002475.SZ
基础化工-化学制品-其他化学制品,33,301212,301212.SZ
汽车-汽车零部件-其他汽车零部件,17,603922,603922.SH
汽车-汽车零部件-其他汽车零部件,33,300926,300926.SZ
医药生物-生物制品-其他生物制品,17,688687,688687.SH
电力设备-电池-锂电池,33,300750,300750.SZ
电力设备-电池-锂电专用设备,17,688006,688006.SH
通信-通信设备-通信终端及配件,33,300628,300628.SZ
电子-光学光电子-面板,17,600707,600707.SH
家用电器-白色家电-家电零部件,17,603311,603311.SH
交通运输-港口航运-港口,17,600018,600018.SH
机械设备-自动化设备-机器人,17,688090,688090.SH
机械设备-专用设备-能源及重型设备,17,688633,688633.SH
农林牧渔-农产品加工-畜禽饲料,33,002567,002567.SZ
非银金融-多元金融-多元金融Ⅲ,17,600517,600517.SH
家用电器-小家电-小家电Ⅲ,17,603486,603486.SH
汽车-汽车零部件-底盘与发动机系统,33,300507,300507.SZ
建筑装饰-建筑装饰-装饰园林,17,605178,605178.SH
交通运输-公路铁路运输-公交,17,600650,600650.SH
通信-通信设备-通信终端及配件,17,688159,688159.SH
电子-半导体-数字芯片设计,17,688213,688213.SH
轻工制造-家居用品-其他家居用品,33,301501,301501.SZ
基础化工-化学制品-纺织化学用品,33,301618,301618.SZ
家用电器-白色家电-家电零部件,33,002402,002402.SZ
电子-元件-被动元件,33,002484,002484.SZ
电力设备-电网设备-输变电设备,33,301012,301012.SZ
电子-电子化学品-电子化学品Ⅲ,33,300537,300537.SZ
轻工制造-家居用品-其他家居用品,33,300993,300993.SZ
基础化工-塑料制品-合成树脂,17,601026,601026.SH
电力设备-电池-电池化学品,33,300037,300037.SZ
医药生物-生物制品-其他生物制品,33,301393,301393.SZ
电子-光学光电子-光学元件,33,301479,301479.SZ
汽车-汽车零部件-轮胎轮毂,33,002355,002355.SZ
电力设备-电网设备-电气自控设备,17,688450,688450.SH
房地产-房地产-住宅开发,33,000002,000002.SZ
建筑装饰-建筑装饰-装饰园林,22,603828,603828.SH
机械设备-自动化设备-工控设备,33,300124,300124.SZ
电子-半导体-数字芯片设计,17,688049,688049.SH
非银金融-保险-保险Ⅲ,17,601319,601319.SH
美容护理-美容护理-个护用品,17,605009,605009.SH
通信-通信设备-通信网络设备及器件,33,300548,300548.SZ
计算机-软件开发-垂直应用软件,17,688318,688318.SH
机械设备-专用设备-其他专用设备,33,301392,301392.SZ
医药生物-医疗器械-医疗耗材,17,688581,688581.SH
电子-半导体-分立器件,17,600460,600460.SH
传媒-游戏-游戏Ⅲ,33,300043,300043.SZ
纺织服饰-纺织制造-其他纺织,33,301066,301066.SZ
汽车-汽车零部件-汽车电子电气系统,33,301656,301656.SZ
机械设备-专用设备-其他专用设备,17,688700,688700.SH
电子-半导体-数字芯片设计,17,603501,603501.SH
电子-半导体-模拟芯片设计,17,688130,688130.SH
基础化工-橡胶制品-其他橡胶制品,33,300767,300767.SZ
环保-环境治理-水务及水治理,17,688101,688101.SH
医药生物-生物制品-其他生物制品,33,002581,002581.SZ
食品饮料-白酒-白酒Ⅲ,33,000596,000596.SZ
医药生物-化学制药-化学制剂,17,688578,688578.SH
美容护理-美容护理-化妆品,17,600315,600315.SH
机械设备-工程机械-工程机械Ⅲ,33,000157,000157.SZ
电子-光学光电子-面板,17,603773,603773.SH
电子-元件-印制电路板,17,603175,603175.SH
基础化工-化学制品-其他化学制品,17,688267,688267.SH
有色金属-工业金属-铜,17,601899,601899.SH
食品饮料-食品加工制造-休闲食品,33,002956,002956.SZ
电子-半导体-模拟芯片设计,17,688484,688484.SH
计算机-软件开发-垂直应用软件,151,920799,920799.BJ
基础化工-化学制品-其他化学制品,17,688398,688398.SH
商贸零售-零售-百货零售,17,600858,600858.SH
机械设备-轨交设备-轨交设备Ⅲ,17,688367,688367.SH
汽车-汽车零部件-底盘与发动机系统,33,002448,002448.SZ
汽车-汽车整车-乘用车,17,601777,601777.SH
机械设备-自动化设备-工控设备,17,603203,603203.SH
电子-光学光电子-面板,151,920001,920001.BJ
建筑装饰-建筑装饰-工程咨询服务,17,603458,603458.SH
环保-环保设备-环保设备Ⅲ,17,603324,603324.SH
机械设备-通用设备-仪器仪表,17,688583,688583.SH
电子-半导体-半导体设备,17,688729,688729.SH
电子-电子化学品-电子化学品Ⅲ,17,688106,688106.SH
基础化工-橡胶制品-其他橡胶制品,33,300587,300587.SZ
食品饮料-食品加工制造-其他食品,33,300791,300791.SZ
电力设备-电池-电池化学品,33,001301,001301.SZ
轻工制造-家居用品-文娱用品,33,300651,300651.SZ
有色金属-能源金属-锂,33,002466,002466.SZ
机械设备-工程机械-工程机械Ⅲ,17,603194,603194.SH
电力设备-光伏设备-光伏辅材,17,603212,603212.SH
机械设备-专用设备-其他专用设备,17,688128,688128.SH
机械设备-通用设备-金属制品,33,002795,002795.SZ
机械设备-自动化设备-机器人,151,920593,920593.BJ
食品饮料-食品加工制造-休闲食品,33,300973,300973.SZ
房地产-房地产-住宅开发,17,600173,600173.SH
建筑装饰-建筑装饰-基础建设,17,601390,601390.SH
电力设备-电池-电池化学品,33,300568,300568.SZ
计算机-IT服务-IT服务Ⅲ,17,688227,688227.SH
纺织服饰-服装家纺-饰品,17,603900,603900.SH
电力设备-电池-电池化学品,33,300073,300073.SZ
家用电器-小家电-小家电Ⅲ,33,002959,002959.SZ
电力设备-电网设备-输变电设备,33,002706,002706.SZ
机械设备-通用设备-制冷空调设备,33,301525,301525.SZ
电力设备-电网设备-输变电设备,17,601877,601877.SH
电力设备-电池-电池化学品,151,920185,920185.BJ
纺织服饰-服装家纺-饰品,17,600916,600916.SH
计算机-计算机设备-其他计算机设备,33,002180,002180.SZ
有色金属-能源金属-钴,17,603799,603799.SH
美容护理-美容护理-化妆品,33,300955,300955.SZ
电力设备-电网设备-线缆部件及其他,33,300933,300933.SZ
商贸零售-零售-百货零售,17,600729,600729.SH
计算机-计算机设备-其他计算机设备,17,603019,603019.SH
汽车-汽车零部件-底盘与发动机系统,151,920896,920896.BJ
电子-元件-印制电路板,33,300903,300903.SZ
电力设备-电网设备-电气自控设备,33,002090,002090.SZ
电子-半导体-半导体设备,17,688072,688072.SH
电子-电子化学品-电子化学品Ⅲ,17,688019,688019.SH
汽车-汽车零部件-底盘与发动机系统,17,603037,603037.SH
商贸零售-零售-专业连锁,33,300622,300622.SZ
计算机-IT服务-IT服务Ⅲ,33,300264,300264.SZ
电子-半导体-半导体材料,17,605358,605358.SH
电子-电子化学品-电子化学品Ⅲ,33,002643,002643.SZ
计算机-软件开发-垂直应用软件,17,688118,688118.SH
银行-银行-股份制银行,17,601166,601166.SH
基础化工-化学纤维-涤纶,17,603332,603332.SH
机械设备-通用设备-机床工具,33,301603,301603.SZ
电力设备-电网设备-电气自控设备,17,600406,600406.SH
机械设备-通用设备-仪器仪表,33,300007,300007.SZ
环保-环境治理-固废治理,33,300614,300614.SZ
轻工制造-包装印刷-包装,33,002836,002836.SZ
银行-银行-城商行,17,601229,601229.SH
医药生物-化学制药-化学制剂,33,300723,300723.SZ
机械设备-通用设备-金属制品,33,300718,300718.SZ
电子-半导体-数字芯片设计,17,688525,688525.SH
电子-光学光电子-面板,33,000725,000725.SZ
交通运输-物流-物流Ⅲ,17,603871,603871.SH
电力设备-电机-电机Ⅲ,17,600580,600580.SH
医药生物-医疗器械-体外诊断,33,300685,300685.SZ
电力设备-电网设备-线缆部件及其他,17,601096,601096.SH
电力设备-电网设备-输变电设备,33,300062,300062.SZ
电力设备-电网设备-电气自控设备,33,000682,000682.SZ
电子-半导体-半导体材料,33,003026,003026.SZ
医药生物-化学制药-原料药,33,300702,300702.SZ
电力设备-风电设备-风电零部件,33,301456,301456.SZ
机械设备-通用设备-金属制品,33,002896,002896.SZ
基础化工-化学制品-其他化学制品,17,603285,603285.SH
公用事业-电力-新能源发电,33,002015,002015.SZ
电子-半导体-模拟芯片设计,17,600171,600171.SH
基础化工-塑料制品-膜材料,33,301687,301687.SZ
医药生物-医疗器械-医疗设备,33,300341,300341.SZ
电力设备-电池-电池化学品,33,300769,300769.SZ
社会服务-旅游及酒店-自然景点,17,603099,603099.SH
电力设备-电网设备-电气自控设备,151,920299,920299.BJ
汽车-汽车零部件-车身附件及饰件,33,001260,001260.SZ
机械设备-专用设备-其他专用设备,17,688531,688531.SH
电子-消费电子-消费电子零部件及组装,33,002947,002947.SZ
纺织服饰-服装家纺-服装,33,002612,002612.SZ
食品饮料-食品加工制造-其他食品,22,600381,600381.SH
商贸零售-零售-百货零售,17,600838,600838.SH
医药生物-医疗器械-医疗耗材,17,688050,688050.SH
电子-光学光电子-面板,33,301045,301045.SZ
医药生物-化学制药-化学制剂,33,002422,002422.SZ
房地产-房地产-房地产服务,33,002968,002968.SZ
计算机-软件开发-垂直应用软件,17,688479,688479.SH
电子-其他电子-其他电子Ⅲ,33,300736,300736.SZ
机械设备-专用设备-其他专用设备,33,300499,300499.SZ
轻工制造-包装印刷-包装,33,301062,301062.SZ
电子-光学光电子-面板,33,002289,002289.SZ
银行-银行-城商行,17,601187,601187.SH
农林牧渔-养殖业-生猪养殖,33,002714,002714.SZ
有色金属-工业金属-铝,17,603271,603271.SH
电子-消费电子-品牌消费电子,17,688007,688007.SH
医药生物-化学制药-化学制剂,17,688321,688321.SH
电力设备-其他电源设备-其他电源设备Ⅲ,33,002364,002364.SZ
汽车-汽车零部件-车身附件及饰件,33,301529,301529.SZ
美容护理-美容护理-化妆品,33,300957,300957.SZ
公用事业-电力-电能综合服务,17,600505,600505.SH
社会服务-其他社会服务-专业服务,17,688334,688334.SH
电力设备-电池-锂电池,17,688345,688345.SH
基础化工-农化制品-农药,17,603585,603585.SH
电力设备-电池-其他电池,33,002733,002733.SZ
汽车-汽车零部件-底盘与发动机系统,33,300258,300258.SZ
机械设备-自动化设备-机器人,17,688255,688255.SH
机械设备-工程机械-工程机械Ⅲ,33,000680,000680.SZ
电力设备-电池-电池化学品,151,920809,920809.BJ
交通运输-机场航运-航空运输,17,601111,601111.SH
基础化工-化学纤维-氨纶,33,000949,000949.SZ
汽车-汽车零部件-底盘与发动机系统,17,603319,603319.SH
基础化工-化学制品-涂料油墨,33,001335,001335.SZ
建筑装饰-建筑装饰-基础建设,17,600039,600039.SH
房地产-房地产-房地产服务,17,600684,600684.SH
机械设备-专用设备-其他专用设备,33,300151,300151.SZ
机械设备-工程机械-工程机械Ⅲ,151,920002,920002.BJ
电子-元件-印制电路板,33,002134,002134.SZ
家用电器-白色家电-家电零部件,33,300279,300279.SZ
轻工制造-家居用品-其他家居用品,33,001216,001216.SZ
家用电器-黑色家电-彩电,17,600839,600839.SH
机械设备-轨交设备-轨交设备Ⅲ,17,601766,601766.SH
电子-半导体-半导体材料,17,688721,688721.SH
医药生物-化学制药-化学制剂,33,300233,300233.SZ
机械设备-专用设备-能源及重型设备,17,603325,603325.SH
电力设备-电机-电机Ⅲ,17,603320,603320.SH
医药生物-生物制品-其他生物制品,17,688062,688062.SH
纺织服饰-服装家纺-饰品,33,002345,002345.SZ
机械设备-专用设备-纺织服装设备,33,301053,301053.SZ
电力设备-电池-电池化学品,17,688116,688116.SH
汽车-汽车整车-乘用车,33,000980,000980.SZ
电力设备-电网设备-输变电设备,17,601567,601567.SH
电力设备-电网设备-输变电设备,17,603312,603312.SH
医药生物-医药商业-医药流通,33,301015,301015.SZ
汽车-汽车零部件-车身附件及饰件,33,300100,300100.SZ
医药生物-医疗服务-其他医疗服务,17,603882,603882.SH
计算机-软件开发-垂直应用软件,33,301095,301095.SZ
医药生物-医疗服务-医疗研发外包,17,603456,603456.SH
汽车-汽车零部件-底盘与发动机系统,33,301225,301225.SZ
国防军工-军工电子-军工电子Ⅲ,17,600562,600562.SH
医药生物-化学制药-化学制剂,17,688197,688197.SH
机械设备-通用设备-金属制品,33,301160,301160.SZ
机械设备-自动化设备-工控设备,17,688698,688698.SH
商贸零售-零售-百货零售,17,600785,600785.SH
电力设备-电网设备-输变电设备,33,301388,301388.SZ
汽车-汽车零部件-汽车电子电气系统,33,301310,301310.SZ
公用事业-电力-热力,33,001210,001210.SZ
基础化工-化学原料-其他化学原料,33,301190,301190.SZ
家用电器-小家电-小家电Ⅲ,17,605555,605555.SH
