所属同花顺行业,code,market_code,股票代码
基础化工-农化制品-钾肥,000408,33,000408.SZ
电子-半导体-半导体材料,688530,17,688530.SH
国防军工-军工装备-航空装备,000561,33,000561.SZ
电子-半导体-数字芯片设计,688041,17,688041.SH
基础化工-化学制品-聚氨酯,600230,17,600230.SH
电子-元件-印制电路板,300964,33,300964.SZ
电力设备-电池-电池化学品,300409,33,300409.SZ
医药生物-医疗服务-医疗研发外包,688202,17,688202.SH
机械设备-通用设备-金属制品,920169,151,920169.BJ
机械设备-通用设备-金属制品,603667,17,603667.SH
基础化工-化学制品-其他化学制品,603285,17,603285.SH
国防军工-军工电子-军工电子Ⅲ,300177,33,300177.SZ
有色金属-金属新材料-磁性材料,300224,33,300224.SZ
国防军工-军工电子-军工电子Ⅲ,688552,17,688552.SH
电子-消费电子-消费电子零部件及组装,300868,33,300868.SZ
轻工制造-包装印刷-包装,301198,33,301198.SZ
汽车-汽车整车-商用载货车,301039,33,301039.SZ
电力设备-电池-锂电专用设备,688499,17,688499.SH
电子-半导体-模拟芯片设计,300661,33,300661.SZ
电子-电子化学品-电子化学品Ⅲ,300684,33,300684.SZ
国防军工-军工电子-军工电子Ⅲ,600990,17,600990.SH
电子-光学光电子-面板,002217,33,002217.SZ
机械设备-通用设备-金属制品,300421,33,300421.SZ
机械设备-专用设备-印刷包装机械,300509,33,300509.SZ
机械设备-轨交设备-轨交设备Ⅲ,300594,33,300594.SZ
电子-光学光电子-LED,002587,33,002587.SZ
社会服务-其他社会服务-专业服务,300416,33,300416.SZ
基础化工-化学制品-涂料油墨,002319,33,002319.SZ
电子-元件-被动元件,600237,17,600237.SH
轻工制造-家居用品-其他家居用品,300163,33,300163.SZ
国防军工-军工装备-航空装备,688287,22,688287.SH
计算机-计算机设备-其他计算机设备,300551,33,300551.SZ
电子-半导体-集成电路制造,688347,17,688347.SH
基础化工-化学制品-氟化工,300343,33,300343.SZ
国防军工-军工装备-航空装备,300965,33,300965.SZ
基础化工-塑料制品-其他塑料制品,301591,33,301591.SZ
电力设备-电网设备-线缆部件及其他,920018,151,920018.BJ
汽车-汽车整车-乘用车,000980,33,000980.SZ
基础化工-化学制品-聚氨酯,300848,33,300848.SZ
计算机-软件开发-横向通用软件,688435,17,688435.SH
机械设备-专用设备-能源及重型设备,603012,17,603012.SH
基础化工-化学制品-氟化工,002326,33,002326.SZ
通信-通信设备-通信网络设备及器件,920045,151,920045.BJ
基础化工-化学原料-其他化学原料,301069,33,301069.SZ
电子-元件-印制电路板,002913,33,002913.SZ
医药生物-医疗器械-医疗设备,920925,151,920925.BJ
国防军工-军工电子-军工电子Ⅲ,688272,17,688272.SH
电子-光学光电子-光学元件,688322,17,688322.SH
传媒-文化传媒-广告营销,300063,33,300063.SZ
国防军工-军工装备-航空装备,002985,33,002985.SZ
社会服务-其他社会服务-专业服务,688757,17,688757.SH
建筑装饰-建筑装饰-工程咨询服务,002811,33,002811.SZ
电子-半导体-数字芯片设计,301308,33,301308.SZ
有色金属-工业金属-铅锌,603132,17,603132.SH
机械设备-专用设备-其他专用设备,688001,17,688001.SH
电子-半导体-模拟芯片设计,600877,17,600877.SH
电子-半导体-半导体设备,688605,17,688605.SH
计算机-IT服务-IT服务Ⅲ,600410,17,600410.SH
计算机-IT服务-IT服务Ⅲ,300541,33,300541.SZ
轻工制造-包装印刷-包装,603499,17,603499.SH
机械设备-通用设备-其他通用设备,300503,33,300503.SZ
电子-其他电子-其他电子Ⅲ,688103,17,688103.SH
家用电器-厨卫电器-厨卫电器Ⅲ,300911,33,300911.SZ
医药生物-医疗器械-医疗设备,300753,33,300753.SZ
电子-消费电子-消费电子零部件及组装,002426,33,002426.SZ
有色金属-金属新材料-其他金属新材料,920152,151,920152.BJ
机械设备-通用设备-金属制品,300402,33,300402.SZ
电子-电子化学品-电子化学品Ⅲ,603931,17,603931.SH
国防军工-军工装备-航空装备,300424,33,300424.SZ
电子-其他电子-其他电子Ⅲ,002161,33,002161.SZ
机械设备-自动化设备-工控设备,603283,17,603283.SH
通信-通信设备-其他通信设备,300353,33,300353.SZ
电力设备-电池-锂电专用设备,300128,33,300128.SZ
轻工制造-造纸-造纸Ⅲ,600963,17,600963.SH
基础化工-化学制品-其他化学制品,002669,33,002669.SZ
汽车-汽车零部件-其他汽车零部件,300707,33,300707.SZ
基础化工-塑料制品-膜材料,300806,33,300806.SZ
汽车-汽车零部件-底盘与发动机系统,600960,17,600960.SH
电子-半导体-数字芯片设计,688123,17,688123.SH
基础化工-化学制品-其他化学制品,300637,33,300637.SZ
机械设备-自动化设备-激光设备,688170,17,688170.SH
社会服务-其他社会服务-专业服务,300887,33,300887.SZ
机械设备-专用设备-其他专用设备,688627,17,688627.SH
计算机-计算机设备-其他计算机设备,300302,33,300302.SZ
机械设备-通用设备-仪器仪表,688610,17,688610.SH
电子-电子化学品-电子化学品Ⅲ,300576,33,300576.SZ
机械设备-通用设备-其他通用设备,688648,17,688648.SH
机械设备-专用设备-能源及重型设备,001360,33,001360.SZ
机械设备-通用设备-金属制品,300943,33,300943.SZ
计算机-IT服务-IT服务Ⅲ,920493,151,920493.BJ
基础化工-塑料制品-改性塑料,300221,33,300221.SZ
机械设备-通用设备-机床工具,603088,17,603088.SH
基础化工-化学制品-其他化学制品,688625,17,688625.SH
电子-电子化学品-电子化学品Ⅲ,300429,33,300429.SZ
电力设备-电网设备-线缆部件及其他,600869,17,600869.SH
电子-其他电子-其他电子Ⅲ,300650,33,300650.SZ
机械设备-自动化设备-其他自动化设备,300430,33,300430.SZ
电力设备-电网设备-电气自控设备,300286,33,300286.SZ
计算机-IT服务-IT服务Ⅲ,300017,33,300017.SZ
机械设备-专用设备-其他专用设备,600499,17,600499.SH
电子-半导体-数字芯片设计,001309,33,001309.SZ
电力设备-电网设备-输变电设备,688676,17,688676.SH
电子-半导体-数字芯片设计,688008,17,688008.SH
基础化工-塑料制品-膜材料,002522,33,002522.SZ
汽车-汽车零部件-车身附件及饰件,301529,33,301529.SZ
计算机-软件开发-横向通用软件,603138,17,603138.SH
电子-消费电子-消费电子零部件及组装,300032,33,300032.SZ
计算机-软件开发-垂直应用软件,300377,33,300377.SZ
机械设备-通用设备-金属制品,300780,33,300780.SZ
机械设备-通用设备-金属制品,600114,17,600114.SH
医药生物-医疗器械-体外诊断,688399,17,688399.SH
电子-半导体-模拟芯片设计,688798,17,688798.SH
建筑材料-建筑材料-其他建材,603378,17,603378.SH
机械设备-专用设备-其他专用设备,600501,17,600501.SH
电子-半导体-模拟芯片设计,688536,17,688536.SH
机械设备-专用设备-其他专用设备,688162,17,688162.SH
有色金属-工业金属-铝,601702,17,601702.SH
有色金属-工业金属-铝,603876,17,603876.SH
通信-通信设备-其他通信设备,600345,17,600345.SH
电子-半导体-模拟芯片设计,688209,17,688209.SH
机械设备-通用设备-磨具磨料,688028,17,688028.SH
基础化工-化学制品-食品及饲料添加剂,603968,17,603968.SH
电子-其他电子-其他电子Ⅲ,300493,33,300493.SZ
机械设备-专用设备-其他专用设备,688700,17,688700.SH
电子-其他电子-其他电子Ⅲ,300131,33,300131.SZ
有色金属-金属新材料-磁性材料,300748,33,300748.SZ
医药生物-医疗服务-医疗研发外包,688796,17,688796.SH
轻工制造-家居用品-定制家居,300749,33,300749.SZ
电子-半导体-半导体设备,688361,17,688361.SH
汽车-汽车零部件-底盘与发动机系统,600698,17,600698.SH
基础化工-塑料制品-膜材料,688386,17,688386.SH
基础化工-化学制品-其他化学制品,603867,17,603867.SH
机械设备-通用设备-金属制品,920223,151,920223.BJ
有色金属-工业金属-铅锌,000758,33,000758.SZ
电力设备-光伏设备-光伏辅材,603381,17,603381.SH
计算机-IT服务-IT服务Ⅲ,920116,151,920116.BJ
电子-半导体-半导体材料,688432,17,688432.SH
电子-消费电子-消费电子零部件及组装,300956,33,300956.SZ
机械设备-通用设备-其他通用设备,300263,33,300263.SZ
机械设备-通用设备-仪器仪表,301528,33,301528.SZ
电子-半导体-分立器件,688172,17,688172.SH
国防军工-军工装备-航海装备,300008,33,300008.SZ
有色金属-能源金属-钴,301219,33,301219.SZ
有色金属-能源金属-镍,605376,17,605376.SH
基础化工-化学原料-其他化学原料,301190,33,301190.SZ
电子-消费电子-消费电子零部件及组装,300679,33,300679.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,300490,33,300490.SZ
有色金属-金属新材料-磁性材料,301141,33,301141.SZ
计算机-计算机设备-其他计算机设备,000066,33,000066.SZ
传媒-文化传媒-广告营销,300061,33,300061.SZ
机械设备-通用设备-制冷空调设备,300990,33,300990.SZ
电子-光学光电子-光学元件,688079,17,688079.SH
非银金融-多元金融-多元金融Ⅲ,600783,17,600783.SH
计算机-计算机设备-其他计算机设备,920808,151,920808.BJ
电子-半导体-模拟芯片设计,688141,17,688141.SH
基础化工-化学纤维-其他纤维,688295,17,688295.SH
机械设备-专用设备-其他专用设备,688630,17,688630.SH
机械设备-通用设备-机床工具,002248,33,002248.SZ
计算机-软件开发-垂直应用软件,688206,17,688206.SH
电力设备-电网设备-线缆部件及其他,002498,33,002498.SZ
计算机-软件开发-横向通用软件,688171,17,688171.SH
电子-半导体-模拟芯片设计,300671,33,300671.SZ
纺织服饰-纺织制造-其他纺织,300877,33,300877.SZ
纺织服饰-服装家纺-家纺,003041,33,003041.SZ
有色金属-小金属-其他小金属,600456,17,600456.SH
国防军工-军工装备-航空装备,688297,17,688297.SH
电子-光学光电子-面板,301379,33,301379.SZ
有色金属-工业金属-铅锌,601020,17,601020.SH
有色金属-小金属-其他小金属,001280,33,001280.SZ
医药生物-医疗服务-医疗研发外包,301230,33,301230.SZ
电子-元件-印制电路板,301251,33,301251.SZ
电子-光学光电子-面板,300909,33,300909.SZ
电力设备-电网设备-输变电设备,603097,17,603097.SH
电子-半导体-模拟芯片设计,688173,17,688173.SH
计算机-计算机设备-其他计算机设备,600100,17,600100.SH
电子-电子化学品-电子化学品Ⅲ,300346,33,300346.SZ
国防军工-军工装备-航海装备,300065,33,300065.SZ
计算机-计算机设备-其他计算机设备,300324,33,300324.SZ
机械设备-专用设备-其他专用设备,300151,33,300151.SZ
国防军工-军工装备-航空装备,688122,17,688122.SH
电子-其他电子-其他电子Ⅲ,001287,33,001287.SZ
机械设备-通用设备-仪器仪表,300066,33,300066.SZ
机械设备-通用设备-金属制品,301548,33,301548.SZ
有色金属-工业金属-铜,000878,33,000878.SZ
医药生物-医疗器械-医疗设备,688273,17,688273.SH
有色金属-工业金属-铅锌,000060,33,000060.SZ
国防军工-军工装备-航空装备,600372,17,600372.SH
传媒-文化传媒-广告营销,300781,33,300781.SZ
有色金属-小金属-其他小金属,002182,33,002182.SZ
电力设备-电池-电池化学品,688779,17,688779.SH
基础化工-化学原料-氯碱,000818,33,000818.SZ
国防军工-军工电子-军工电子Ⅲ,300726,33,300726.SZ
计算机-IT服务-IT服务Ⅲ,301396,33,301396.SZ
基础化工-化学原料-其他化学原料,300927,33,300927.SZ
建筑材料-建筑材料-耐火材料,002225,33,002225.SZ
电子-光学光电子-LED,002745,33,002745.SZ
电力设备-电池-电池化学品,002340,33,002340.SZ
建筑装饰-建筑装饰-专业工程,603929,17,603929.SH
电力设备-风电设备-风电零部件,301040,33,301040.SZ
计算机-软件开发-垂直应用软件,688291,17,688291.SH
机械设备-通用设备-其他通用设备,603131,17,603131.SH
钢铁-钢铁-特钢,600399,17,600399.SH
建筑材料-建筑材料-玻璃玻纤,301526,33,301526.SZ
电子-半导体-分立器件,600460,17,600460.SH
机械设备-通用设备-其他通用设备,920662,151,920662.BJ
电子-半导体-分立器件,300373,33,300373.SZ
国防军工-军工电子-军工电子Ⅲ,688511,22,688511.SH
建筑装饰-建筑装饰-装饰园林,002963,33,002963.SZ
国防军工-军工电子-军工电子Ⅲ,301050,33,301050.SZ
机械设备-通用设备-仪器仪表,002849,33,002849.SZ
电子-电子化学品-电子化学品Ⅲ,300655,33,300655.SZ
电子-半导体-模拟芯片设计,688286,17,688286.SH
计算机-软件开发-横向通用软件,688201,17,688201.SH
机械设备-专用设备-其他专用设备,301128,33,301128.SZ
电子-光学光电子-面板,603703,17,603703.SH
通信-通信服务-通信应用增值服务,300578,33,300578.SZ
商贸零售-零售-商业物业经营,603682,17,603682.SH
机械设备-通用设备-仪器仪表,920961,151,920961.BJ
汽车-汽车零部件-底盘与发动机系统,001285,33,001285.SZ
机械设备-自动化设备-其他自动化设备,688097,17,688097.SH
机械设备-专用设备-其他专用设备,002837,33,002837.SZ
电子-半导体-半导体材料,688535,17,688535.SH
基础化工-农化制品-磷肥及磷化工,600078,17,600078.SH
机械设备-专用设备-能源及重型设备,601399,17,601399.SH
基础化工-农化制品-磷肥及磷化工,600141,17,600141.SH
电子-光学光电子-面板,603773,17,603773.SH
电子-半导体-数字芯片设计,688486,17,688486.SH
社会服务-其他社会服务-专业服务,001396,33,001396.SZ
通信-通信设备-通信终端及配件,002881,33,002881.SZ
机械设备-通用设备-金属制品,920505,151,920505.BJ
机械设备-专用设备-能源及重型设备,600262,17,600262.SH
汽车-汽车整车-乘用车,601777,17,601777.SH
电子-半导体-集成电路封测,688403,17,688403.SH
有色金属-工业金属-铜,000630,33,000630.SZ
电子-半导体-半导体设备,301629,33,301629.SZ
电子-半导体-数字芯片设计,688259,17,688259.SH
电子-电子化学品-电子化学品Ⅲ,688359,17,688359.SH
商贸零售-互联网电商-互联网电商Ⅲ,300209,33,300209.SZ
轻工制造-包装印刷-包装,002735,33,002735.SZ
计算机-软件开发-横向通用软件,300766,33,300766.SZ
电子-半导体-数字芯片设计,688279,17,688279.SH
电子-半导体-模拟芯片设计,688508,17,688508.SH
医药生物-医疗服务-医院,301293,33,301293.SZ
建筑材料-建筑材料-玻璃玻纤,002080,33,002080.SZ
电子-消费电子-消费电子零部件及组装,300602,33,300602.SZ
通信-通信设备-通信终端及配件,300638,33,300638.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,002534,33,002534.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,688719,17,688719.SH
医药生物-医疗器械-医疗设备,301363,33,301363.SZ
机械设备-自动化设备-机器人,688017,17,688017.SH
汽车-汽车零部件-底盘与发动机系统,002283,33,002283.SZ
电子-半导体-半导体材料,688138,17,688138.SH
计算机-软件开发-垂直应用软件,300935,33,300935.SZ
汽车-汽车零部件-底盘与发动机系统,000559,33,000559.SZ
汽车-汽车零部件-底盘与发动机系统,301550,33,301550.SZ
计算机-计算机设备-其他计算机设备,603019,17,603019.SH
计算机-软件开发-垂直应用软件,688507,17,688507.SH
机械设备-专用设备-能源及重型设备,300095,33,300095.SZ
有色金属-工业金属-铅锌,600338,17,600338.SH
医药生物-医疗服务-医疗研发外包,688621,17,688621.SH
电力设备-电网设备-电气自控设备,688330,17,688330.SH
计算机-软件开发-垂直应用软件,688657,17,688657.SH
电力设备-光伏设备-光伏加工设备,300776,33,300776.SZ
环保-环保设备-环保设备Ⅲ,300631,33,300631.SZ
通信-通信设备-其他通信设备,688080,17,688080.SH
纺织服饰-服装家纺-鞋帽及其他,300591,33,300591.SZ
